time; orientation; distance; velocity towards goal direction; overall
0; 1; 0.68444; 0; 0
0.064; 0.999598; 0.684443; 0.0142583; 0.00975509
0.128; 0.997205; 0.684498; 0.73687; 0.502976
0.192; 0.991085; 0.684609; 0.762097; 0.517088
0.256; 0.984547; 0.684794; 0.745386; 0.502548
0.32; 0.979043; 0.68501; 0.759136; 0.509118
0.384; 0.975768; 0.685253; 0.767524; 0.513204
0.448; 0.974987; 0.685499; 0.781901; 0.522586
0.512; 0.97414; 0.685744; 0.788542; 0.526754
0.576; 0.973468; 0.685993; 0.790649; 0.52799
0.64; 0.973237; 0.686248; 0.786794; 0.525485
0.704; 0.973354; 0.686496; 0.793184; 0.530008
0.768; 0.979247; 0.686738; 0.765145; 0.514549
0.832; 0.982937; 0.686927; 0.778146; 0.525409
0.896; 0.986093; 0.687085; 0.781384; 0.529411
0.96; 0.988448; 0.687215; 0.785993; 0.533907
1.024; 0.990602; 0.687326; 0.787273; 0.536028
1.088; 0.992629; 0.687419; 0.788083; 0.53775
1.152; 0.994351; 0.687494; 0.789994; 0.540048
1.216; 0.995767; 0.687554; 0.791664; 0.542008
1.28; 0.997221; 0.687587; 0.788914; 0.54094
1.344; 0.998098; 0.687612; 0.794757; 0.545445
1.408; 0.999037; 0.687629; 0.793971; 0.545431
1.472; 0.999364; 0.687638; 0.794983; 0.546313
1.536; 0.998594; 0.687638; 0.795387; 0.546169
1.6; 0.99775; 0.687619; 0.795012; 0.545435
1.664; 0.99678; 0.687606; 0.794268; 0.544385
1.728; 0.99608; 0.687573; 0.795735; 0.544981
1.792; 0.995343; 0.687539; 0.795571; 0.544438
1.856; 0.994749; 0.687501; 0.796343; 0.544612
1.92; 0.994064; 0.687441; 0.795819; 0.543831
1.984; 0.99334; 0.687363; 0.795603; 0.543226
2.048; 0.99249; 0.687283; 0.794871; 0.542199
2.112; 0.992019; 0.68721; 0.796894; 0.543264
2.176; 0.991513; 0.687123; 0.796708; 0.542791
2.24; 0.9907; 0.687012; 0.794934; 0.54105
2.304; 0.990681; 0.686912; 0.799344; 0.543962
2.368; 0.990394; 0.686817; 0.797872; 0.542728
2.432; 0.990395; 0.686715; 0.799415; 0.543698
2.496; 0.990104; 0.686616; 0.797835; 0.542386
2.56; 0.989848; 0.686501; 0.797992; 0.54226
2.624; 0.989359; 0.6864; 0.7967; 0.541036
2.688; 0.989212; 0.686282; 0.798617; 0.542164
2.752; 0.989214; 0.686169; 0.799371; 0.542587
2.816; 0.988944; 0.686045; 0.797886; 0.541334
2.88; 0.988403; 0.685916; 0.796389; 0.539921
2.944; 0.987862; 0.685783; 0.796304; 0.539463
3.008; 0.986889; 0.685628; 0.793933; 0.537206
3.072; 0.986509; 0.685466; 0.797153; 0.539049
3.136; 0.98615; 0.685322; 0.797256; 0.538809
3.2; 0.986134; 0.68517; 0.799105; 0.539931
3.264; 0.98954; 0.685096; 0.780424; 0.529073
3.328; 0.993223; 0.685055; 0.779162; 0.530151
3.392; 0.993029; 0.685001; 0.778268; 0.529398
3.456; 0.99166; 0.68498; 0.784338; 0.532775
3.52; 0.992432; 0.684944; 0.790978; 0.537675
3.584; 0.992777; 0.68488; 0.795849; 0.541124
3.648; 0.992991; 0.684807; 0.797235; 0.542126
3.712; 0.993426; 0.68474; 0.794729; 0.540605
3.776; 0.993599; 0.684656; 0.797322; 0.542397
3.84; 0.993534; 0.684557; 0.795455; 0.541013
3.904; 0.993449; 0.684452; 0.798627; 0.543041
3.968; 0.992769; 0.68435; 0.79413; 0.539533
4.032; 0.99239; 0.684245; 0.797441; 0.541493
4.096; 0.991888; 0.684141; 0.796711; 0.540641
4.16; 0.99162; 0.684016; 0.797966; 0.541247
4.224; 0.992514; 0.683949; 0.785406; 0.533156
4.288; 0.992875; 0.683862; 0.793923; 0.539065
4.352; 0.992836; 0.683747; 0.798121; 0.541804
4.416; 0.992064; 0.683679; 0.787092; 0.533848
4.48; 0.992461; 0.683587; 0.795758; 0.539869
4.544; 0.992686; 0.683496; 0.797047; 0.540794
4.608; 0.992851; 0.683385; 0.795969; 0.540065
4.672; 0.992905; 0.68328; 0.795115; 0.539432
4.736; 0.992976; 0.683166; 0.798881; 0.541935
4.8; 0.991569; 0.683083; 0.781893; 0.529594
4.864; 0.992359; 0.682989; 0.792474; 0.537115
4.928; 0.992772; 0.682879; 0.796703; 0.54012
4.992; 0.993057; 0.682785; 0.797048; 0.540434
5.056; 0.993322; 0.682688; 0.797295; 0.540669
5.12; 0.993326; 0.682549; 0.791142; 0.536389
5.184; 0.992815; 0.682447; 0.783047; 0.530548
5.248; 0.993299; 0.682349; 0.796361; 0.539755
5.312; 0.993912; 0.682242; 0.796192; 0.539889
5.376; 0.994913; 0.682191; 0.79028; 0.536379
5.44; 0.994917; 0.683024; 0.611074; 0.415257
5.504; 0.995959; 0.68391; 0.629161; 0.428551
5.568; 0.996985; 0.68488; 0.624782; 0.42661
5.632; 0.99789; 0.685979; 0.623053; 0.426499
5.696; 0.999248; 0.687217; 0.622865; 0.427722
5.76; 0.998435; 0.688567; 0.622041; 0.427647
5.824; 0.998256; 0.689977; 0.619714; 0.426842
5.888; 0.999038; 0.691356; 0.617996; 0.426844
5.952; 0.999485; 0.692682; 0.615333; 0.426011
6.016; 0.999395; 0.694213; 0.626928; 0.434958
6.08; 0.99921; 0.695701; 0.624971; 0.43445
6.144; 0.999264; 0.696175; 0.624827; 0.434669
6.208; 0.998993; 0.694271; 0.627004; 0.434873
6.272; 0.999066; 0.69228; 0.634512; 0.43885
6.336; 0.999047; 0.690284; 0.633354; 0.436778
6.4; 0.999261; 0.688264; 0.634542; 0.43641
6.464; 0.998992; 0.686203; 0.637794; 0.437215
6.528; 0.998241; 0.684141; 0.637991; 0.435708
6.592; 0.996152; 0.682052; 0.640488; 0.435165
