time; orientation; distance; velocity towards goal direction; overall
0; 1; 0.68444; 0; 0
0.064; 0.999598; 0.684443; 0.0142583; 0.00975509
0.128; 0.997074; 0.684501; 0.73573; 0.502135
0.192; 0.991029; 0.684611; 0.76334; 0.517903
0.256; 0.985309; 0.684774; 0.75891; 0.512048
0.32; 0.981189; 0.684971; 0.765269; 0.514326
0.384; 0.978235; 0.685188; 0.773804; 0.518662
0.448; 0.97644; 0.685418; 0.781868; 0.52328
0.512; 0.97584; 0.685647; 0.793154; 0.530685
0.576; 0.975007; 0.685883; 0.792853; 0.530213
0.64; 0.974263; 0.686125; 0.791814; 0.529301
0.704; 0.97367; 0.686374; 0.788933; 0.527245
0.768; 0.979204; 0.686613; 0.767137; 0.515772
0.832; 0.983116; 0.686803; 0.776937; 0.524594
0.896; 0.986209; 0.686959; 0.781748; 0.529623
0.96; 0.988997; 0.687089; 0.783651; 0.532513
1.024; 0.991404; 0.687196; 0.785921; 0.535438
1.088; 0.993323; 0.687281; 0.788739; 0.538466
1.152; 0.995062; 0.68735; 0.789913; 0.540265
1.216; 0.996639; 0.687404; 0.79079; 0.541765
1.28; 0.997624; 0.687442; 0.794097; 0.544598
1.344; 0.998787; 0.687473; 0.793169; 0.544621
1.408; 0.999733; 0.687495; 0.794207; 0.545867
1.472; 0.999422; 0.687504; 0.796902; 0.547556
1.536; 0.998202; 0.687514; 0.792756; 0.544051
1.6; 0.997772; 0.687508; 0.797295; 0.546925
1.664; 0.997327; 0.687499; 0.797175; 0.546592
1.728; 0.996296; 0.68747; 0.793437; 0.543444
1.792; 0.995648; 0.68744; 0.79606; 0.544862
1.856; 0.995072; 0.687395; 0.796462; 0.544786
1.92; 0.99455; 0.687358; 0.796709; 0.54464
1.984; 0.994386; 0.687312; 0.798679; 0.545859
2.048; 0.993411; 0.687242; 0.794167; 0.542189
2.112; 0.993137; 0.687183; 0.798073; 0.544658
2.176; 0.992973; 0.68712; 0.798616; 0.544889
2.24; 0.992755; 0.687058; 0.798276; 0.544488
2.304; 0.992699; 0.686991; 0.799216; 0.545046
2.368; 0.992626; 0.686925; 0.799139; 0.5449
2.432; 0.992626; 0.686857; 0.799494; 0.545089
2.496; 0.992224; 0.686786; 0.797323; 0.543332
2.56; 0.991875; 0.68671; 0.79757; 0.54325
2.624; 0.991365; 0.686624; 0.796692; 0.542304
2.688; 0.991364; 0.68654; 0.799459; 0.544121
2.752; 0.99124; 0.686459; 0.798791; 0.543534
2.816; 0.991242; 0.686376; 0.799465; 0.543928
2.88; 0.99119; 0.686293; 0.799163; 0.543628
2.944; 0.991028; 0.686202; 0.798578; 0.54307
3.008; 0.99065; 0.686121; 0.797344; 0.541959
3.072; 0.99009; 0.686018; 0.796354; 0.5409
3.136; 0.990017; 0.685917; 0.799033; 0.542599
3.2; 0.992702; 0.685877; 0.784606; 0.534216
3.264; 0.995844; 0.685868; 0.782235; 0.53428
3.328; 0.996844; 0.685875; 0.784683; 0.536496
3.392; 0.995448; 0.685889; 0.788129; 0.538109
3.456; 0.996291; 0.685885; 0.790131; 0.539929
3.52; 0.995544; 0.685813; 0.791819; 0.54062
3.584; 0.995751; 0.685762; 0.792187; 0.540943
3.648; 0.99577; 0.6857; 0.797793; 0.544733
3.712; 0.995053; 0.685645; 0.795537; 0.542758
3.776; 0.994545; 0.685572; 0.796773; 0.543266
3.84; 0.993983; 0.685499; 0.796479; 0.542701
3.904; 0.993026; 0.685396; 0.794268; 0.540591
3.968; 0.99261; 0.685308; 0.797266; 0.542335
4.032; 0.994577; 0.685249; 0.786122; 0.535769
4.096; 0.993877; 0.685214; 0.787796; 0.536504
4.16; 0.994055; 0.685146; 0.791245; 0.538895
4.224; 0.994257; 0.685069; 0.797396; 0.543134
4.288; 0.994237; 0.684988; 0.796402; 0.542382
4.352; 0.993622; 0.684898; 0.796158; 0.541809
4.416; 0.993205; 0.684793; 0.797281; 0.542263
4.48; 0.99346; 0.684728; 0.789559; 0.537097
4.544; 0.993677; 0.684657; 0.793186; 0.539627
4.608; 0.993203; 0.684533; 0.796913; 0.541805
4.672; 0.992161; 0.684453; 0.786621; 0.534185
4.736; 0.992448; 0.684357; 0.791658; 0.537686
4.8; 0.992583; 0.684243; 0.796664; 0.541069
4.864; 0.992536; 0.684128; 0.79414; 0.539238
4.928; 0.992195; 0.684055; 0.790102; 0.536255
4.992; 0.992543; 0.683948; 0.792701; 0.538123
5.056; 0.992674; 0.683828; 0.794481; 0.539308
5.12; 0.991894; 0.683756; 0.79026; 0.535965
5.184; 0.992541; 0.683662; 0.793499; 0.538438
5.248; 0.992543; 0.683556; 0.799479; 0.542413
5.312; 0.992633; 0.683434; 0.797673; 0.54114
5.376; 0.992924; 0.683589; 0.73128; 0.496358
5.44; 0.992899; 0.684273; 0.628647; 0.427112
5.504; 0.992117; 0.685018; 0.623436; 0.423699
5.568; 0.992975; 0.685922; 0.622461; 0.42396
5.632; 0.994431; 0.686978; 0.621592; 0.424642
5.696; 0.996082; 0.688172; 0.620429; 0.425289
5.76; 0.997007; 0.689506; 0.624671; 0.429425
5.824; 0.996786; 0.690938; 0.628386; 0.43278
5.888; 0.997034; 0.692296; 0.623178; 0.430144
5.952; 0.996601; 0.693639; 0.622307; 0.430189
6.016; 0.996436; 0.694966; 0.621859; 0.430631
6.08; 0.995876; 0.69637; 0.626548; 0.434509
6.144; 0.995728; 0.696515; 0.62877; 0.436077
6.208; 0.995253; 0.694686; 0.631337; 0.436499
6.272; 0.995956; 0.692803; 0.63769; 0.440006
6.336; 0.995851; 0.690851; 0.641259; 0.441176
6.4; 0.995079; 0.688877; 0.644123; 0.441538
6.464; 0.992223; 0.686851; 0.645127; 0.43966
6.528; 0.991796; 0.684914; 0.649191; 0.440992
6.592; 0.991201; 0.682962; 0.651038; 0.440722
