time; orientation; distance; velocity towards goal direction; overall
0; 0.999898; 0.68444; 0; 0
0.064; 0.999899; 0.68444; 0.0164301; 0.0112442
0.128; 0.992561; 0.684547; 0.640627; 0.435277
0.192; 0.97229; 0.684627; 0.639694; 0.425816
0.256; 0.941419; 0.684732; 0.586228; 0.377894
0.32; 0.908359; 0.684839; 0.571164; 0.355309
0.384; 0.875653; 0.684969; 0.569614; 0.341651
0.448; 0.841342; 0.685147; 0.569883; 0.328505
0.512; 0.806095; 0.685379; 0.570283; 0.315071
0.576; 0.77143; 0.685667; 0.570512; 0.301769
0.64; 0.757001; 0.685531; 0.595676; 0.309125
0.704; 0.784707; 0.685909; 0.577071; 0.310601
0.768; 0.814078; 0.68637; 0.572776; 0.320044
0.832; 0.845385; 0.68692; 0.577948; 0.335621
0.896; 0.877272; 0.687492; 0.585768; 0.353287
0.96; 0.901883; 0.688006; 0.606238; 0.376171
1.024; 0.9207; 0.688328; 0.637575; 0.404059
1.088; 0.935192; 0.6885; 0.657982; 0.423661
1.152; 0.945979; 0.688598; 0.675021; 0.439708
1.216; 0.954733; 0.688609; 0.686084; 0.451057
1.28; 0.961375; 0.688504; 0.697701; 0.461815
1.344; 0.967461; 0.688403; 0.705338; 0.469758
1.408; 0.97289; 0.688272; 0.713355; 0.477672
1.472; 0.976852; 0.68809; 0.716117; 0.481347
1.536; 0.980175; 0.687848; 0.721673; 0.48656
1.6; 0.983348; 0.687572; 0.725098; 0.490255
1.664; 0.984492; 0.687257; 0.729247; 0.493408
1.728; 0.984392; 0.6869; 0.732454; 0.495269
1.792; 0.985223; 0.686555; 0.735964; 0.497814
1.856; 0.985911; 0.686186; 0.73318; 0.49601
1.92; 0.984362; 0.685787; 0.738479; 0.49852
1.984; 0.982794; 0.685394; 0.739315; 0.498004
2.048; 0.98211; 0.684956; 0.744497; 0.500825
2.112; 0.980638; 0.684526; 0.740645; 0.497174
2.176; 0.978989; 0.684084; 0.743145; 0.497692
2.24; 0.977583; 0.68363; 0.74251; 0.496223
2.304; 0.97625; 0.683164; 0.744479; 0.496522
2.368; 0.97543; 0.682688; 0.744877; 0.496024
2.432; 0.975425; 0.682239; 0.748666; 0.498217
2.496; 0.974264; 0.681772; 0.747119; 0.496256
2.56; 0.973641; 0.681334; 0.745475; 0.49453
2.624; 0.97317; 0.6809; 0.746534; 0.494677
2.688; 0.973483; 0.680469; 0.750867; 0.497393
2.752; 0.973336; 0.680052; 0.749131; 0.495864
2.816; 0.97277; 0.679631; 0.748361; 0.49476
2.88; 0.972653; 0.679187; 0.749685; 0.495252
2.944; 0.972563; 0.678784; 0.751041; 0.495807
3.008; 0.972251; 0.678367; 0.7528; 0.496504
3.072; 0.971513; 0.677942; 0.750945; 0.494594
3.136; 0.971292; 0.677511; 0.755846; 0.497392
3.2; 0.971055; 0.677097; 0.753339; 0.495319
3.264; 0.971204; 0.676686; 0.75489; 0.496114
3.328; 0.971327; 0.676295; 0.754646; 0.49573
3.392; 0.971135; 0.675929; 0.754038; 0.494964
3.456; 0.970601; 0.675554; 0.75163; 0.492839
3.52; 0.970267; 0.675165; 0.751967; 0.492606
3.584; 0.97078; 0.674796; 0.751028; 0.491982
3.648; 0.970413; 0.674445; 0.749966; 0.490845
3.712; 0.970341; 0.674089; 0.752648; 0.492304
3.776; 0.971266; 0.673746; 0.747869; 0.489396
3.84; 0.972601; 0.673437; 0.752414; 0.49282
3.904; 0.973111; 0.673142; 0.749579; 0.491006
3.968; 0.973976; 0.672854; 0.752224; 0.492965
4.032; 0.974787; 0.672622; 0.745847; 0.489025
4.096; 0.975945; 0.6724; 0.748952; 0.491481
4.16; 0.975762; 0.672205; 0.749658; 0.491709
4.224; 0.976478; 0.672; 0.749501; 0.491818
4.288; 0.977629; 0.671794; 0.748401; 0.491524
4.352; 0.977474; 0.671615; 0.747162; 0.490502
4.416; 0.978162; 0.671469; 0.750079; 0.492656
4.48; 0.978582; 0.671362; 0.746342; 0.490334
4.544; 0.979292; 0.671194; 0.752341; 0.49451
4.608; 0.979994; 0.671057; 0.750742; 0.493712
4.672; 0.98076; 0.670908; 0.748768; 0.492689
4.736; 0.981614; 0.670853; 0.74975; 0.493724
4.8; 0.981787; 0.670723; 0.745284; 0.490775
4.864; 0.982083; 0.670647; 0.746912; 0.49194
4.928; 0.98299; 0.670596; 0.745391; 0.491354
4.992; 0.982508; 0.671091; 0.682193; 0.449805
5.056; 0.983204; 0.671133; 0.729286; 0.481226
5.12; 0.98321; 0.67097; 0.748226; 0.493608
5.184; 0.98368; 0.670857; 0.744654; 0.491404
5.248; 0.983907; 0.670704; 0.747402; 0.493218
5.312; 0.98451; 0.670528; 0.738749; 0.487678
5.376; 0.984066; 0.670392; 0.74255; 0.489868
5.44; 0.982596; 0.670256; 0.74021; 0.487496
5.504; 0.981786; 0.670068; 0.741435; 0.487763
5.568; 0.981016; 0.669892; 0.740244; 0.486469
5.632; 0.978494; 0.669759; 0.741366; 0.485858
5.696; 0.978033; 0.669578; 0.742396; 0.486172
5.76; 0.977409; 0.669471; 0.738159; 0.483012
5.824; 0.977057; 0.669327; 0.739833; 0.483829
5.888; 0.976279; 0.669166; 0.738684; 0.482577
5.952; 0.976491; 0.669064; 0.74246; 0.485075
6.016; 0.976236; 0.66896; 0.737188; 0.48143
6.08; 0.97556; 0.669312; 0.67555; 0.441103
6.144; 0.975738; 0.66934; 0.722409; 0.471806
6.208; 0.975531; 0.66921; 0.738707; 0.482254
6.272; 0.975381; 0.669092; 0.735106; 0.479745
6.336; 0.974519; 0.668931; 0.735927; 0.47974
6.4; 0.974405; 0.668759; 0.732222; 0.477146
6.464; 0.973275; 0.668685; 0.735741; 0.478831
6.528; 0.972423; 0.668589; 0.733279; 0.476742
6.592; 0.971278; 0.668499; 0.73278; 0.475793
6.656; 0.97017; 0.668418; 0.731623; 0.474442
6.72; 0.968679; 0.668317; 0.729787; 0.472453
6.784; 0.968013; 0.668247; 0.730588; 0.472597
6.848; 0.96876; 0.668638; 0.670078; 0.434043
6.912; 0.970879; 0.668688; 0.708908; 0.460234
6.976; 0.972591; 0.668615; 0.723088; 0.470216
7.04; 0.973936; 0.66857; 0.72512; 0.472158
7.104; 0.97449; 0.668546; 0.724872; 0.472248
7.168; 0.974764; 0.668539; 0.72425; 0.47197
7.232; 0.973675; 0.668559; 0.72373; 0.471118
7.296; 0.973102; 0.668536; 0.727996; 0.4736
7.36; 0.977009; 0.668988; 0.666772; 0.435807
7.424; 0.977649; 0.669172; 0.709849; 0.464394
7.488; 0.978145; 0.669202; 0.724578; 0.474292
7.552; 0.978888; 0.669267; 0.725107; 0.475045
7.616; 0.979309; 0.669298; 0.722238; 0.473391
7.68; 0.978387; 0.669316; 0.720922; 0.472096
7.744; 0.976921; 0.669374; 0.72461; 0.473841
7.808; 0.977157; 0.669442; 0.725305; 0.474459
7.872; 0.982256; 0.669902; 0.6641; 0.436988
7.936; 0.983171; 0.670076; 0.705393; 0.464712
8; 0.983465; 0.670135; 0.730884; 0.481693
8.064; 0.983875; 0.67017; 0.717958; 0.473396
8.128; 0.984995; 0.670134; 0.712942; 0.470597
8.192; 0.984915; 0.670154; 0.724828; 0.478419
8.256; 0.983133; 0.670215; 0.722815; 0.47627
8.32; 0.982583; 0.670261; 0.723463; 0.476463
8.384; 0.983129; 0.670323; 0.719146; 0.473927
8.448; 0.984256; 0.670405; 0.718943; 0.474395
8.512; 0.987724; 0.670879; 0.659904; 0.437281
8.576; 0.990629; 0.671047; 0.704069; 0.468036
8.64; 0.992046; 0.670916; 0.697109; 0.463981
8.704; 0.986211; 0.67076; 0.695922; 0.46036
8.768; 0.985794; 0.670732; 0.716451; 0.47372
8.832; 0.986654; 0.670656; 0.710816; 0.470351
8.896; 0.986807; 0.670599; 0.709053; 0.469217
8.96; 0.986868; 0.670591; 0.709507; 0.469541
9.024; 0.986709; 0.670622; 0.711767; 0.470982
9.088; 0.982868; 0.670516; 0.69244; 0.456338
9.152; 0.987965; 0.670936; 0.650414; 0.431134
9.216; 0.986087; 0.670907; 0.669858; 0.44316
9.28; 0.982777; 0.670756; 0.696079; 0.458858
9.344; 0.983928; 0.670654; 0.705419; 0.465489
9.408; 0.986042; 0.670541; 0.697547; 0.461205
9.472; 0.98726; 0.67047; 0.700369; 0.463594
9.536; 0.988111; 0.670449; 0.700646; 0.464162
9.6; 0.989082; 0.670401; 0.698286; 0.463021
9.664; 0.989707; 0.670393; 0.701335; 0.46533
9.728; 0.989047; 0.670388; 0.701104; 0.464863
9.792; 0.987513; 0.670836; 0.640902; 0.424572
9.856; 0.99141; 0.670832; 0.654768; 0.435466
9.92; 0.98789; 0.670691; 0.687354; 0.455419
9.984; 0.983503; 0.670502; 0.682608; 0.450139
10.048; 0.985153; 0.670444; 0.696744; 0.460192
10.112; 0.986894; 0.670368; 0.686892; 0.454436
10.176; 0.988354; 0.670303; 0.690662; 0.457561
10.24; 0.989158; 0.67024; 0.692155; 0.45888
10.304; 0.989141; 0.670222; 0.691454; 0.458395
10.368; 0.987795; 0.670251; 0.693552; 0.45918
10.432; 0.986723; 0.670149; 0.671967; 0.444339
10.496; 0.989118; 0.670589; 0.632542; 0.419559
10.56; 0.991093; 0.670593; 0.643462; 0.427658
10.624; 0.986881; 0.670434; 0.674147; 0.446041
10.688; 0.988159; 0.670399; 0.693978; 0.459733
10.752; 0.984755; 0.670236; 0.662743; 0.437422
10.816; 0.985761; 0.670187; 0.685709; 0.453009
10.88; 0.988039; 0.670164; 0.676899; 0.448207
10.944; 0.990174; 0.670144; 0.681823; 0.45243
11.008; 0.990006; 0.670189; 0.683185; 0.453287
11.072; 0.989106; 0.670258; 0.682144; 0.452232
11.136; 0.983211; 0.670726; 0.623877; 0.411425
11.2; 0.990807; 0.670749; 0.638687; 0.42446
11.264; 0.99035; 0.670627; 0.659737; 0.438168
11.328; 0.986032; 0.670466; 0.659359; 0.435903
11.392; 0.987595; 0.670401; 0.677314; 0.448439
11.456; 0.989564; 0.670323; 0.672143; 0.445851
11.52; 0.991326; 0.670253; 0.672493; 0.446831
11.584; 0.99028; 0.670245; 0.673475; 0.447006
11.648; 0.987196; 0.670121; 0.644443; 0.426325
11.712; 0.987721; 0.670155; 0.680088; 0.450168
11.776; 0.987318; 0.670422; 0.579944; 0.383876
11.84; 0.990726; 0.670567; 0.660002; 0.438471
11.904; 0.989659; 0.670403; 0.642331; 0.426167
11.968; 0.992788; 0.67042; 0.670336; 0.446166
12.032; 0.988416; 0.670282; 0.645072; 0.427371
12.096; 0.989679; 0.670281; 0.670517; 0.444796
12.16; 0.989984; 0.670265; 0.662091; 0.439332
12.224; 0.988902; 0.670301; 0.663069; 0.439523
12.288; 0.988699; 0.670202; 0.637801; 0.422624
12.352; 0.988911; 0.670279; 0.672702; 0.445898
12.416; 0.987742; 0.67054; 0.571186; 0.378308
12.48; 0.992093; 0.670686; 0.64667; 0.430283
12.544; 0.991208; 0.670535; 0.636235; 0.422867
12.608; 0.986368; 0.670418; 0.636794; 0.421099
12.672; 0.988671; 0.670392; 0.660032; 0.437467
12.736; 0.992231; 0.670355; 0.651366; 0.433254
12.8; 0.992981; 0.670362; 0.652589; 0.4344
12.864; 0.991386; 0.670404; 0.658151; 0.437427
12.928; 0.990894; 0.670259; 0.624272; 0.414614
12.992; 0.990904; 0.670297; 0.658763; 0.437551
13.056; 0.990059; 0.67019; 0.622956; 0.413349
13.12; 0.987794; 0.670599; 0.596036; 0.394822
13.184; 0.991158; 0.67061; 0.597628; 0.397232
13.248; 0.988301; 0.670446; 0.628923; 0.416726
13.312; 0.991938; 0.670438; 0.654316; 0.435142
13.376; 0.988252; 0.670267; 0.620795; 0.41121
13.44; 0.990217; 0.670243; 0.647953; 0.430037
13.504; 0.991452; 0.670255; 0.642219; 0.426771
13.568; 0.989748; 0.670305; 0.64601; 0.428584
13.632; 0.990759; 0.670181; 0.612843; 0.406921
13.696; 0.986935; 0.670642; 0.589692; 0.390305
13.76; 0.991346; 0.670636; 0.593096; 0.394309
13.824; 0.98903; 0.670482; 0.620737; 0.411627
13.888; 0.993177; 0.670479; 0.648366; 0.431749
13.952; 0.99593; 0.670443; 0.636324; 0.424882
14.016; 0.992506; 0.670308; 0.608397; 0.404757
14.08; 0.992457; 0.670324; 0.643639; 0.428192
14.144; 0.989608; 0.670342; 0.64074; 0.425052
14.208; 0.990472; 0.670211; 0.601376; 0.399209
14.272; 0.98908; 0.670254; 0.645355; 0.427828
14.336; 0.988679; 0.670503; 0.542233; 0.359453
14.4; 0.990002; 0.670514; 0.58993; 0.391601
14.464; 0.994697; 0.670497; 0.642406; 0.428448
14.528; 0.992293; 0.670335; 0.600456; 0.399405
14.592; 0.995145; 0.670307; 0.634092; 0.422973
14.656; 0.993547; 0.670306; 0.63335; 0.421799
14.72; 0.992072; 0.670165; 0.597918; 0.397527
14.784; 0.992429; 0.670206; 0.638419; 0.424633
14.848; 0.98934; 0.670081; 0.595885; 0.395035
14.912; 0.987518; 0.670488; 0.576726; 0.381861
14.976; 0.99151; 0.67049; 0.572271; 0.380445
15.04; 0.988472; 0.670334; 0.607525; 0.40255
15.104; 0.993614; 0.670313; 0.630346; 0.419831
15.168; 0.997273; 0.67029; 0.617568; 0.412821
15.232; 0.992594; 0.670308; 0.626397; 0.416769
15.296; 0.994246; 0.670162; 0.590009; 0.393127
15.36; 0.992512; 0.670227; 0.630731; 0.419568
15.424; 0.991675; 0.670078; 0.589239; 0.391549
15.488; 0.991448; 0.670129; 0.628001; 0.417242
15.552; 0.987346; 0.670316; 0.530899; 0.351367
15.616; 0.988454; 0.670324; 0.568181; 0.376468
15.68; 0.993582; 0.670328; 0.62544; 0.416559
15.744; 0.990776; 0.670155; 0.583599; 0.387494
15.808; 0.993404; 0.670177; 0.620609; 0.413174
15.872; 0.988931; 0.670013; 0.580586; 0.384694
15.936; 0.991999; 0.670057; 0.617052; 0.410152
16; 0.990395; 0.670121; 0.613088; 0.406897
16.064; 0.991305; 0.669962; 0.581296; 0.38606
16.128; 0.984636; 0.670411; 0.553281; 0.365226
16.192; 0.991313; 0.670458; 0.558127; 0.37095
16.256; 0.990161; 0.670333; 0.587674; 0.390061
16.32; 0.994919; 0.670364; 0.614659; 0.409952
16.384; 0.992596; 0.670206; 0.576483; 0.383501
16.448; 0.994805; 0.670225; 0.615635; 0.410471
16.512; 0.992094; 0.670251; 0.605613; 0.402704
16.576; 0.992767; 0.670118; 0.572399; 0.3808
16.64; 0.990046; 0.670196; 0.610499; 0.405081
16.704; 0.991018; 0.670049; 0.567283; 0.376693
16.768; 0.985828; 0.670498; 0.549498; 0.363216
16.832; 0.992234; 0.670523; 0.54579; 0.363122
16.896; 0.99059; 0.670382; 0.578638; 0.384259
16.96; 0.987194; 0.670228; 0.575031; 0.380466
17.024; 0.99082; 0.670204; 0.601675; 0.399543
17.088; 0.994229; 0.670184; 0.592813; 0.395001
17.152; 0.989592; 0.670222; 0.595708; 0.395101
17.216; 0.990715; 0.670107; 0.559649; 0.371543
17.28; 0.988459; 0.670225; 0.606191; 0.401596
17.344; 0.98987; 0.670119; 0.557401; 0.369742
17.408; 0.98312; 0.670613; 0.54209; 0.357397
17.472; 0.991859; 0.670635; 0.539048; 0.358562
17.536; 0.9898; 0.670502; 0.569523; 0.377972
17.6; 0.986093; 0.670365; 0.56412; 0.372907
17.664; 0.991197; 0.670344; 0.590042; 0.392049
17.728; 0.994891; 0.67033; 0.585147; 0.390237
17.792; 0.990065; 0.670346; 0.589217; 0.391055
17.856; 0.990613; 0.670232; 0.55296; 0.367132
17.92; 0.982284; 0.670671; 0.535832; 0.353001
17.984; 0.993133; 0.670693; 0.531129; 0.353778
18.048; 0.992342; 0.670568; 0.564767; 0.375815
18.112; 0.986421; 0.670426; 0.559202; 0.369813
18.176; 0.990493; 0.670384; 0.587697; 0.390237
18.24; 0.994706; 0.670343; 0.5767; 0.38454
18.304; 0.98958; 0.670364; 0.585637; 0.388499
18.368; 0.990315; 0.670239; 0.545242; 0.361903
18.432; 0.982181; 0.670673; 0.530744; 0.349613
18.496; 0.992527; 0.670681; 0.523632; 0.348566
18.56; 0.992184; 0.670521; 0.557558; 0.370932
18.624; 0.987272; 0.670354; 0.556913; 0.368577
18.688; 0.990807; 0.67033; 0.58328; 0.387396
18.752; 0.995328; 0.670289; 0.574769; 0.383462
18.816; 0.989445; 0.670328; 0.576226; 0.382183
18.88; 0.991013; 0.670188; 0.538546; 0.357684
18.944; 0.987928; 0.670304; 0.591835; 0.39192
19.008; 0.98657; 0.670515; 0.475847; 0.314778
