time; orientation; distance; velocity towards goal direction; overall
0; 1; 0.682441; 0; 0
0.064; 1; 0.682441; 0.0163914; 0.0111862
0.128; 0.992644; 0.68243; 0.640911; 0.43416
0.192; 0.973057; 0.682386; 0.64379; 0.427477
0.256; 0.942262; 0.682406; 0.589835; 0.379267
0.32; 0.910101; 0.682463; 0.570991; 0.354649
0.384; 0.877557; 0.682556; 0.564289; 0.337999
0.448; 0.843066; 0.682727; 0.57009; 0.328135
0.512; 0.807783; 0.682947; 0.570624; 0.314797
0.576; 0.772856; 0.683209; 0.569948; 0.300945
0.64; 0.746111; 0.683402; 0.576718; 0.294065
0.704; 0.715507; 0.683836; 0.566349; 0.277108
0.768; 0.683797; 0.684355; 0.56163; 0.26282
0.832; 0.652024; 0.684935; 0.560926; 0.250506
0.896; 0.632011; 0.68593; 0.518845; 0.224927
0.96; 0.602351; 0.686584; 0.567931; 0.234876
1.024; 0.610408; 0.687242; 0.56684; 0.237788
1.088; 0.641288; 0.687999; 0.558716; 0.246509
1.152; 0.673307; 0.688757; 0.562832; 0.261011
1.216; 0.701573; 0.687306; 0.567618; 0.273703
1.28; 0.731747; 0.685253; 0.575195; 0.288421
1.344; 0.754545; 0.683581; 0.559976; 0.288831
1.408; 0.785226; 0.681359; 0.574952; 0.307611
1.472; 0.806747; 0.679986; 0.573318; 0.314509
1.536; 0.833309; 0.678098; 0.576792; 0.325925
1.6; 0.855029; 0.676759; 0.588668; 0.340632
1.664; 0.874752; 0.675722; 0.602677; 0.356236
1.728; 0.891416; 0.675082; 0.620965; 0.373684
1.792; 0.905968; 0.674715; 0.635433; 0.388421
1.856; 0.917937; 0.674671; 0.655355; 0.405865
1.92; 0.927495; 0.674831; 0.671341; 0.420194
1.984; 0.935957; 0.675093; 0.684387; 0.432435
2.048; 0.943379; 0.675449; 0.690603; 0.440056
2.112; 0.950315; 0.67587; 0.698317; 0.448522
2.176; 0.955344; 0.676345; 0.703576; 0.45461
2.24; 0.960122; 0.676829; 0.711723; 0.462505
2.304; 0.963893; 0.677332; 0.717067; 0.468156
2.368; 0.967593; 0.67777; 0.716262; 0.469729
2.432; 0.970948; 0.678246; 0.719069; 0.473537
2.496; 0.973485; 0.678749; 0.725267; 0.479221
2.56; 0.975604; 0.679265; 0.727915; 0.482385
2.624; 0.977759; 0.679772; 0.72529; 0.482066
2.688; 0.979667; 0.680286; 0.727247; 0.484677
2.752; 0.981453; 0.680717; 0.728479; 0.486691
2.816; 0.982987; 0.681145; 0.729873; 0.488691
2.88; 0.983747; 0.68162; 0.73368; 0.491962
2.944; 0.985209; 0.682037; 0.733888; 0.493135
3.008; 0.986324; 0.682447; 0.737391; 0.496348
3.072; 0.987295; 0.68286; 0.734764; 0.495366
3.136; 0.987618; 0.683303; 0.734801; 0.495875
3.2; 0.988237; 0.683691; 0.733342; 0.495481
3.264; 0.98959; 0.684063; 0.736053; 0.498266
3.328; 0.989817; 0.684384; 0.739096; 0.500674
3.392; 0.990036; 0.684723; 0.738101; 0.500359
3.456; 0.989533; 0.685039; 0.741095; 0.502365
3.52; 0.990217; 0.685358; 0.738189; 0.500975
3.584; 0.990661; 0.685669; 0.740404; 0.502931
3.648; 0.990882; 0.685979; 0.738508; 0.501981
3.712; 0.990162; 0.686263; 0.737713; 0.501285
3.776; 0.988868; 0.685977; 0.735584; 0.498977
3.84; 0.98771; 0.685607; 0.739333; 0.500662
