time; orientation; distance; velocity towards goal direction; overall
0; 0.999898; 0.68444; 0; 0
0.064; 0.999899; 0.68444; 0.0164301; 0.0112442
0.128; 0.992566; 0.684542; 0.64111; 0.435604
0.192; 0.972981; 0.684605; 0.638182; 0.425097
0.256; 0.942208; 0.684694; 0.586245; 0.378201
0.32; 0.909938; 0.684793; 0.568537; 0.354266
0.384; 0.877474; 0.684912; 0.5666; 0.340523
0.448; 0.842614; 0.685074; 0.568921; 0.328411
0.512; 0.807446; 0.685299; 0.571588; 0.316284
0.576; 0.77223; 0.685583; 0.569986; 0.301766
0.64; 0.750272; 0.68562; 0.582934; 0.299862
0.704; 0.720441; 0.686063; 0.568196; 0.280841
0.768; 0.689297; 0.686615; 0.562221; 0.266089
0.832; 0.657775; 0.687256; 0.563818; 0.254879
0.896; 0.626695; 0.68794; 0.560548; 0.241668
0.96; 0.599748; 0.688827; 0.540216; 0.223176
1.024; 0.615138; 0.689541; 0.558936; 0.23708
1.088; 0.631779; 0.690797; 0.5097; 0.222449
1.152; 0.660896; 0.691527; 0.573904; 0.26229
1.216; 0.690356; 0.690576; 0.576821; 0.274996
1.28; 0.721644; 0.688569; 0.582563; 0.289476
1.344; 0.753612; 0.686429; 0.580825; 0.300461
1.408; 0.782084; 0.684456; 0.577401; 0.309084
1.472; 0.810108; 0.68248; 0.575705; 0.318297
1.536; 0.833309; 0.680964; 0.580747; 0.329547
1.6; 0.855924; 0.679571; 0.592592; 0.344688
1.664; 0.875383; 0.678629; 0.612624; 0.363936
1.728; 0.892066; 0.677948; 0.625202; 0.378106
1.792; 0.905021; 0.677617; 0.642692; 0.394136
1.856; 0.916588; 0.677509; 0.660248; 0.410012
1.92; 0.926418; 0.677595; 0.671561; 0.421563
1.984; 0.935129; 0.677819; 0.684997; 0.434184
2.048; 0.94258; 0.678157; 0.696968; 0.445514
2.112; 0.94836; 0.678508; 0.699625; 0.450187
2.176; 0.953333; 0.678918; 0.707035; 0.457618
2.24; 0.958201; 0.679302; 0.716566; 0.466419
2.304; 0.962488; 0.679732; 0.716607; 0.468828
2.368; 0.965778; 0.680181; 0.720522; 0.473313
2.432; 0.967922; 0.680648; 0.726908; 0.478897
2.496; 0.970858; 0.681095; 0.72437; 0.478987
2.56; 0.973373; 0.6815; 0.726737; 0.482084
2.624; 0.975773; 0.681876; 0.728446; 0.484676
2.688; 0.977977; 0.68227; 0.731754; 0.488259
2.752; 0.980081; 0.682646; 0.732158; 0.489849
2.816; 0.981509; 0.683024; 0.731266; 0.490237
2.88; 0.982556; 0.683379; 0.735378; 0.493776
2.944; 0.98429; 0.683686; 0.738145; 0.496731
3.008; 0.985631; 0.684033; 0.739385; 0.498496
3.072; 0.986328; 0.684369; 0.736916; 0.497427
3.136; 0.986793; 0.684658; 0.740223; 0.500107
3.2; 0.987129; 0.684966; 0.737779; 0.498849
3.264; 0.987482; 0.68523; 0.737667; 0.499144
3.328; 0.987393; 0.685526; 0.739368; 0.500466
3.392; 0.986486; 0.685798; 0.735754; 0.497759
3.456; 0.986063; 0.686041; 0.736626; 0.498312
3.52; 0.98559; 0.68626; 0.73741; 0.498763
3.584; 0.985656; 0.686468; 0.733899; 0.496572
3.648; 0.985839; 0.686712; 0.739154; 0.500398
3.712; 0.985321; 0.686872; 0.73872; 0.499958
3.776; 0.984409; 0.686993; 0.734484; 0.496718
3.84; 0.983196; 0.687082; 0.73581; 0.497066
3.904; 0.983634; 0.686571; 0.73744; 0.498019
3.968; 0.98357; 0.686086; 0.736859; 0.497243
4.032; 0.982987; 0.68562; 0.735269; 0.495539
4.096; 0.982395; 0.685117; 0.735603; 0.495101
4.16; 0.98217; 0.684654; 0.73837; 0.496514
4.224; 0.981605; 0.68419; 0.735574; 0.494014
4.288; 0.981354; 0.683721; 0.742536; 0.498221
4.352; 0.980895; 0.683248; 0.738859; 0.495179
4.416; 0.979891; 0.682812; 0.73653; 0.492798
4.48; 0.979537; 0.682377; 0.738199; 0.493422
4.544; 0.979719; 0.681902; 0.740494; 0.494703
4.608; 0.978958; 0.681478; 0.737497; 0.492013
4.672; 0.978124; 0.681075; 0.732492; 0.487968
4.736; 0.977116; 0.680684; 0.733107; 0.487595
4.8; 0.976701; 0.680269; 0.736447; 0.48931
4.864; 0.977073; 0.679869; 0.733661; 0.487358
4.928; 0.977381; 0.679452; 0.736438; 0.489056
4.992; 0.97664; 0.679094; 0.728688; 0.483288
5.056; 0.976052; 0.678712; 0.731669; 0.4847
5.12; 0.975641; 0.678365; 0.732082; 0.484522
5.184; 0.97582; 0.678006; 0.72842; 0.481931
5.248; 0.975393; 0.677659; 0.725258; 0.479384
5.312; 0.974597; 0.677336; 0.729503; 0.481566
5.376; 0.974723; 0.677036; 0.72675; 0.479598
5.44; 0.97403; 0.676771; 0.726428; 0.478858
5.504; 0.973804; 0.676492; 0.724643; 0.477374
5.568; 0.973491; 0.676265; 0.722944; 0.475941
5.632; 0.973358; 0.67603; 0.725519; 0.477405
5.696; 0.973388; 0.67581; 0.721048; 0.474323
5.76; 0.973123; 0.675627; 0.722726; 0.475169
5.824; 0.973431; 0.675426; 0.721665; 0.474481
5.888; 0.973411; 0.675233; 0.719999; 0.473241
5.952; 0.972948; 0.675062; 0.717289; 0.471115
6.016; 0.972122; 0.674872; 0.71616; 0.469843
6.08; 0.971781; 0.674697; 0.718431; 0.471045
6.144; 0.971062; 0.674546; 0.715177; 0.46846
6.208; 0.9701; 0.674397; 0.712816; 0.466347
6.272; 0.969785; 0.674283; 0.715486; 0.467863
6.336; 0.969716; 0.674167; 0.709091; 0.463569
6.4; 0.969401; 0.674072; 0.708899; 0.463227
6.464; 0.969118; 0.673989; 0.70674; 0.461625
6.528; 0.969203; 0.673916; 0.705992; 0.461127
6.592; 0.969055; 0.673889; 0.704527; 0.46008
6.656; 0.968627; 0.673831; 0.70408; 0.459547
6.72; 0.968677; 0.67377; 0.70749; 0.461754
6.784; 0.968416; 0.673693; 0.69925; 0.456202
6.848; 0.96887; 0.673637; 0.702077; 0.458222
6.912; 0.969177; 0.673611; 0.695044; 0.453758
6.976; 0.968722; 0.673595; 0.695124; 0.453586
7.04; 0.970123; 0.673564; 0.689287; 0.450407
7.104; 0.971315; 0.673564; 0.688627; 0.450529
7.168; 0.973049; 0.673641; 0.692214; 0.453737
7.232; 0.973947; 0.673709; 0.688686; 0.451886
7.296; 0.975664; 0.673791; 0.693243; 0.455734
7.36; 0.976379; 0.673891; 0.685019; 0.450724
7.424; 0.978297; 0.674051; 0.695185; 0.45842
7.488; 0.979949; 0.674208; 0.695262; 0.459352
7.552; 0.982256; 0.674317; 0.697532; 0.462012
7.616; 0.983268; 0.674353; 0.679967; 0.450866
7.68; 0.982529; 0.674364; 0.687064; 0.455237
7.744; 0.981934; 0.674375; 0.688394; 0.455849
7.808; 0.980937; 0.674344; 0.682258; 0.451307
7.872; 0.983484; 0.674343; 0.688273; 0.456466
7.936; 0.985793; 0.674344; 0.688885; 0.457946
8; 0.987347; 0.674387; 0.68911; 0.458847
8.064; 0.986658; 0.674334; 0.677927; 0.45105
8.128; 0.9868; 0.674381; 0.692015; 0.460521
8.192; 0.986219; 0.674331; 0.672115; 0.446982
8.256; 0.988042; 0.674379; 0.691093; 0.460486
8.32; 0.987956; 0.674349; 0.667777; 0.444891
8.384; 0.986997; 0.674327; 0.673182; 0.448043
8.448; 0.988835; 0.674355; 0.687634; 0.458532
8.512; 0.988053; 0.674303; 0.671376; 0.447303
8.576; 0.989627; 0.674311; 0.6882; 0.459246
8.64; 0.988142; 0.674274; 0.665193; 0.443204
8.704; 0.98963; 0.674316; 0.676557; 0.451483
8.768; 0.988345; 0.67429; 0.658513; 0.438854
8.832; 0.9893; 0.674345; 0.682444; 0.455279
8.896; 0.989123; 0.674308; 0.661603; 0.441272
8.96; 0.9882; 0.674272; 0.66155; 0.440801
9.024; 0.989996; 0.674304; 0.679158; 0.453378
9.088; 0.989254; 0.674249; 0.660252; 0.440391
9.152; 0.99147; 0.674302; 0.679337; 0.454171
9.216; 0.990617; 0.674279; 0.653924; 0.43679
9.28; 0.98912; 0.674229; 0.658366; 0.43906
9.344; 0.991533; 0.674225; 0.679422; 0.454205
9.408; 0.990367; 0.674149; 0.653424; 0.436262
9.472; 0.99225; 0.674176; 0.672429; 0.449822
9.536; 0.991849; 0.674101; 0.654811; 0.437811
9.6; 0.993545; 0.674134; 0.670014; 0.448764
9.664; 0.993123; 0.674072; 0.650979; 0.435789
9.728; 0.994131; 0.674139; 0.673726; 0.45152
9.792; 0.992564; 0.674103; 0.645385; 0.431821
9.856; 0.991028; 0.674067; 0.646753; 0.432044
9.92; 0.992532; 0.674142; 0.665953; 0.445594
9.984; 0.992496; 0.67408; 0.643053; 0.430216
10.048; 0.99129; 0.674024; 0.641807; 0.428826
10.112; 0.992864; 0.674054; 0.661485; 0.442695
10.176; 0.992393; 0.673992; 0.643702; 0.430549
10.24; 0.994663; 0.674035; 0.663942; 0.445132
10.304; 0.994334; 0.673977; 0.636745; 0.42672
10.368; 0.995491; 0.674035; 0.663985; 0.445531
10.432; 0.994236; 0.673974; 0.63629; 0.426371
10.496; 0.992322; 0.673943; 0.63905; 0.427376
10.56; 0.989843; 0.6739; 0.635027; 0.423598
10.624; 0.992317; 0.673972; 0.656634; 0.439153
10.688; 0.991758; 0.673928; 0.630821; 0.421624
10.752; 0.994734; 0.673976; 0.654866; 0.43904
10.816; 0.993485; 0.673931; 0.632854; 0.423721
10.88; 0.991962; 0.673881; 0.629962; 0.421107
10.944; 0.99466; 0.673936; 0.655783; 0.439596
11.008; 0.993711; 0.673889; 0.626472; 0.419517
11.072; 0.994633; 0.673961; 0.655155; 0.439179
11.136; 0.994344; 0.673923; 0.627397; 0.420426
11.2; 0.991981; 0.67388; 0.629489; 0.420798
11.264; 0.989495; 0.673834; 0.627841; 0.418616
11.328; 0.992747; 0.67386; 0.647519; 0.433173
11.392; 0.993109; 0.673768; 0.619324; 0.414405
11.456; 0.995116; 0.673827; 0.646791; 0.433697
11.52; 0.995071; 0.673758; 0.620481; 0.415994
11.584; 0.995139; 0.673834; 0.650453; 0.436167
11.648; 0.995769; 0.673796; 0.616515; 0.413647
11.712; 0.993788; 0.673759; 0.620221; 0.415283
11.776; 0.991962; 0.673718; 0.6204; 0.414614
11.84; 0.995131; 0.673742; 0.643437; 0.4314
11.904; 0.99498; 0.673663; 0.614201; 0.411687
11.968; 0.993162; 0.673597; 0.614366; 0.411005
12.032; 0.995535; 0.673665; 0.633652; 0.424963
12.096; 0.995226; 0.673611; 0.609379; 0.408525
12.16; 0.997284; 0.673678; 0.642953; 0.431967
12.224; 0.996924; 0.673625; 0.60652; 0.40731
12.288; 0.995368; 0.673601; 0.612274; 0.410518
12.352; 0.993525; 0.673551; 0.607094; 0.406261
12.416; 0.996181; 0.673592; 0.6346; 0.425829
12.48; 0.995074; 0.673548; 0.603845; 0.404715
12.544; 0.993783; 0.673511; 0.607909; 0.406888
12.608; 0.995648; 0.673576; 0.633698; 0.424987
12.672; 0.995026; 0.673532; 0.603724; 0.404605
12.736; 0.993178; 0.673492; 0.608024; 0.406706
12.8; 0.995327; 0.67356; 0.632196; 0.423832
12.864; 0.996084; 0.67349; 0.600262; 0.402687
12.928; 0.99587; 0.673576; 0.630189; 0.422727
12.992; 0.995636; 0.673547; 0.596568; 0.400063
13.056; 0.994696; 0.673528; 0.600428; 0.40226
13.12; 0.994075; 0.67348; 0.59773; 0.400174
13.184; 0.992983; 0.673428; 0.596295; 0.398744
13.248; 0.995982; 0.673481; 0.619929; 0.415833
13.312; 0.99602; 0.673403; 0.593165; 0.397849
13.376; 0.997119; 0.673493; 0.620763; 0.416875
13.44; 0.997282; 0.673443; 0.591402; 0.397193
13.504; 0.996256; 0.673424; 0.592613; 0.397586
13.568; 0.996511; 0.673496; 0.620924; 0.416731
13.632; 0.996333; 0.673456; 0.586375; 0.39345
13.696; 0.995758; 0.673407; 0.595903; 0.399583
13.76; 0.993078; 0.673347; 0.59102; 0.395207
13.824; 0.996416; 0.673385; 0.617137; 0.414081
13.888; 0.99642; 0.673341; 0.581486; 0.390137
13.952; 0.994122; 0.673296; 0.588103; 0.39364
14.016; 0.997157; 0.67338; 0.614518; 0.412628
14.08; 0.997309; 0.673311; 0.582735; 0.391306
14.144; 0.994771; 0.673251; 0.586822; 0.393013
14.208; 0.997524; 0.673334; 0.610761; 0.410228
14.272; 0.99716; 0.673269; 0.576898; 0.387305
14.336; 0.995176; 0.67337; 0.613643; 0.411215
14.4; 0.996914; 0.673314; 0.577041; 0.387331
14.464; 0.99672; 0.673276; 0.582189; 0.390689
14.528; 0.99388; 0.673224; 0.581147; 0.388847
14.592; 0.992283; 0.673143; 0.575705; 0.384541
14.656; 0.995076; 0.673053; 0.591165; 0.395926
14.72; 0.994243; 0.673011; 0.57108; 0.382131
14.784; 0.995316; 0.673124; 0.60911; 0.408085
14.848; 0.995139; 0.673099; 0.573397; 0.384077
14.912; 0.994306; 0.673074; 0.575931; 0.385437
14.976; 0.991523; 0.673017; 0.576508; 0.384711
15.04; 0.994739; 0.67311; 0.599423; 0.401355
15.104; 0.995486; 0.673091; 0.569098; 0.381326
15.168; 0.993699; 0.673255; 0.598844; 0.400634
15.232; 0.994505; 0.673238; 0.565824; 0.378841
15.296; 0.994681; 0.673247; 0.57217; 0.383162
15.36; 0.992686; 0.673247; 0.569804; 0.380813
15.424; 0.991156; 0.6732; 0.567556; 0.3787
15.488; 0.995108; 0.673278; 0.59635; 0.399545
15.552; 0.994515; 0.67324; 0.561338; 0.375842
15.616; 0.994527; 0.673353; 0.597497; 0.400125
15.68; 0.994457; 0.673345; 0.556726; 0.37279
15.744; 0.994755; 0.673349; 0.562311; 0.376646
15.808; 0.992512; 0.673326; 0.561584; 0.375298
15.872; 0.994922; 0.673416; 0.596236; 0.399476
15.936; 0.995448; 0.673376; 0.558997; 0.374702
16; 0.993792; 0.673346; 0.558344; 0.373625
16.064; 0.995033; 0.673471; 0.585977; 0.392679
16.128; 0.995993; 0.673447; 0.551728; 0.370071
16.192; 0.994784; 0.673449; 0.560464; 0.375475
16.256; 0.996513; 0.673562; 0.589076; 0.395396
16.32; 0.997562; 0.673489; 0.551619; 0.370604
16.384; 0.995704; 0.673451; 0.553485; 0.371144
16.448; 0.993666; 0.67339; 0.556372; 0.372282
16.512; 0.996644; 0.67347; 0.581868; 0.390555
16.576; 0.996195; 0.673394; 0.547447; 0.367245
16.64; 0.993845; 0.673348; 0.552935; 0.370026
16.704; 0.997402; 0.673443; 0.584806; 0.39281
16.768; 0.99738; 0.673364; 0.543396; 0.364944
16.832; 0.995384; 0.673303; 0.551182; 0.3694
16.896; 0.997643; 0.673415; 0.580349; 0.389895
16.96; 0.99803; 0.673321; 0.540087; 0.362935
17.024; 0.996932; 0.67329; 0.54743; 0.367448
17.088; 0.994322; 0.67326; 0.54405; 0.364207
17.152; 0.997624; 0.673351; 0.575311; 0.386466
17.216; 0.997798; 0.673288; 0.537685; 0.361219
17.28; 0.99457; 0.673422; 0.579266; 0.387973
17.344; 0.994895; 0.673381; 0.537089; 0.359819
17.408; 0.997092; 0.673339; 0.546941; 0.367206
17.472; 0.994952; 0.673325; 0.540688; 0.362221
17.536; 0.992087; 0.67327; 0.54073; 0.361176
17.6; 0.997243; 0.673336; 0.569567; 0.382453
17.664; 0.997033; 0.673252; 0.534691; 0.358914
17.728; 0.994819; 0.673203; 0.534753; 0.358133
17.792; 0.996746; 0.673291; 0.5678; 0.381051
17.856; 0.997249; 0.673187; 0.529393; 0.3554
17.92; 0.996326; 0.673112; 0.535931; 0.359416
17.984; 0.995881; 0.673213; 0.570677; 0.382605
18.048; 0.996704; 0.673154; 0.528206; 0.354392
18.112; 0.997159; 0.673123; 0.533204; 0.357892
18.176; 0.994269; 0.673263; 0.560876; 0.375453
18.24; 0.995057; 0.673223; 0.522686; 0.350145
18.304; 0.99646; 0.673198; 0.531575; 0.356588
18.368; 0.993542; 0.673142; 0.529069; 0.353839
18.432; 0.990688; 0.673091; 0.526296; 0.350946
18.496; 0.996278; 0.67314; 0.554691; 0.371995
18.56; 0.996707; 0.673064; 0.518534; 0.347858
18.624; 0.993809; 0.673187; 0.557134; 0.372733
18.688; 0.995331; 0.673124; 0.520053; 0.348426
18.752; 0.996829; 0.673098; 0.521544; 0.349937
18.816; 0.993681; 0.673259; 0.558846; 0.373871
18.88; 0.994961; 0.673213; 0.517477; 0.346617
18.944; 0.996383; 0.673164; 0.525042; 0.352161
19.008; 0.992749; 0.673098; 0.520857; 0.348046
