time; orientation; distance; velocity towards goal direction; overall
0; 1; 0.68444; 0; 0
0.064; 1; 0.68444; 0.747102; 0.511346
0.128; 0.999983; 0.684589; 0.518278; 0.354802
0.192; 0.981058; 0.684706; 0.687839; 0.462046
0.256; 0.977645; 0.684699; 0.501383; 0.335622
0.32; 0.944761; 0.684921; 0.225217; 0.145735
0.384; 0.944771; 0.684813; 0.752876; 0.487104
0.448; 0.911254; 0.685592; 0.460205; 0.287512
0.512; 0.911604; 0.684289; 0.505168; 0.315124
0.576; 0.91258; 0.68626; 0.14086; 0.0882158
0.64; 0.882977; 0.686696; 0.503412; 0.305237
0.704; 0.897029; 0.68741; 0.699249; 0.431176
0.768; 0.890246; 0.689425; 0.456839; 0.280388
0.832; 0.904334; 0.689599; 0.652141; 0.406693
0.896; 0.881588; 0.69105; 0.558038; 0.339968
0.96; 0.891009; 0.69145; 0.638565; 0.393413
1.024; 0.922743; 0.692877; 0.565692; 0.361674
1.088; 0.943713; 0.693644; 0.664286; 0.434842
1.152; 0.943915; 0.69667; 0.463654; 0.304897
1.216; 0.943591; 0.697; 0.722192; 0.474974
1.28; 0.942144; 0.696969; 0.761202; 0.499839
1.344; 0.940196; 0.696911; 0.762234; 0.499441
1.408; 0.938844; 0.696846; 0.760001; 0.497215
1.472; 0.950988; 0.697344; 0.71099; 0.471505
1.536; 0.965968; 0.697918; 0.712696; 0.480476
1.6; 0.979435; 0.698412; 0.723932; 0.495206
1.664; 0.985532; 0.698746; 0.741939; 0.510926
1.728; 0.985412; 0.69891; 0.756867; 0.521265
1.792; 0.982642; 0.698924; 0.776614; 0.533372
1.856; 0.980671; 0.698918; 0.777139; 0.532657
1.92; 0.980318; 0.698749; 0.794569; 0.544277
1.984; 0.980088; 0.69859; 0.793829; 0.543519
2.048; 0.979961; 0.698447; 0.79134; 0.541634
2.112; 0.979855; 0.698319; 0.789088; 0.539935
2.176; 0.979654; 0.698181; 0.796475; 0.544769
2.24; 0.979506; 0.698045; 0.797099; 0.545008
2.304; 0.97935; 0.697917; 0.795708; 0.54387
2.368; 0.979311; 0.697726; 0.797667; 0.545039
2.432; 0.97948; 0.697346; 0.790904; 0.540216
2.496; 0.979161; 0.69696; 0.793991; 0.541849
2.56; 0.979254; 0.696571; 0.798235; 0.544492
2.624; 0.979085; 0.696187; 0.796842; 0.543149
2.688; 0.978635; 0.695816; 0.793734; 0.540493
2.752; 0.97866; 0.695448; 0.795727; 0.541578
2.816; 0.978551; 0.695082; 0.797479; 0.542423
2.88; 0.97843; 0.694717; 0.797392; 0.542013
2.944; 0.981119; 0.694412; 0.770091; 0.524663
3.008; 0.981408; 0.694053; 0.779953; 0.531264
3.072; 0.979992; 0.693665; 0.782604; 0.532003
3.136; 0.97923; 0.693264; 0.780973; 0.530175
3.2; 0.978814; 0.692852; 0.781467; 0.529971
3.264; 0.979124; 0.692401; 0.793869; 0.5382
3.328; 0.979421; 0.691993; 0.775409; 0.525536
3.392; 0.980355; 0.691581; 0.78855; 0.534633
3.456; 0.981731; 0.691186; 0.787021; 0.53404
3.52; 0.982475; 0.690805; 0.790802; 0.536716
3.584; 0.983213; 0.690437; 0.790789; 0.536824
3.648; 0.984393; 0.690076; 0.789361; 0.536218
3.712; 0.984158; 0.689718; 0.796356; 0.54056
3.776; 0.984172; 0.689368; 0.794991; 0.539367
3.84; 0.984077; 0.689017; 0.797658; 0.540848
3.904; 0.984142; 0.688679; 0.789416; 0.535033
3.968; 0.983908; 0.688345; 0.796173; 0.539223
4.032; 0.983745; 0.688036; 0.790361; 0.534958
4.096; 0.983625; 0.687719; 0.797742; 0.539638
4.16; 0.982774; 0.68741; 0.777166; 0.525029
4.224; 0.982499; 0.687082; 0.796585; 0.537741
