time; orientation; distance; velocity towards goal direction; overall
0; 1; 0.68444; 0; 0
0.064; 1; 0.68444; 0.747102; 0.511346
0.128; 0.999983; 0.684589; 0.518278; 0.354802
0.192; 0.981058; 0.684706; 0.687839; 0.462046
0.256; 0.978043; 0.68459; 0.784036; 0.524958
0.32; 0.951363; 0.685103; 0.349657; 0.2279
0.384; 0.941664; 0.684992; 0.686375; 0.442735
0.448; 0.920884; 0.685988; 0.606428; 0.38309
0.512; 0.923053; 0.685961; 0.716302; 0.453547
0.576; 0.921781; 0.68588; 0.728109; 0.460333
0.64; 0.902665; 0.687431; 0.536777; 0.333081
0.704; 0.915864; 0.687987; 0.683964; 0.430967
0.768; 0.917301; 0.688023; 0.758658; 0.478807
0.832; 0.939209; 0.68914; 0.644768; 0.417324
0.896; 0.946076; 0.688625; 0.466659; 0.304025
0.96; 0.962441; 0.689433; 0.558607; 0.370657
1.024; 0.961273; 0.692181; 0.423732; 0.281941
1.088; 0.963097; 0.692625; 0.681767; 0.454783
1.152; 0.964382; 0.69282; 0.727225; 0.48589
1.216; 0.965913; 0.692969; 0.743714; 0.497803
1.28; 0.967525; 0.693064; 0.749844; 0.502813
1.344; 0.969361; 0.693092; 0.765637; 0.514398
1.408; 0.974306; 0.693107; 0.731731; 0.494137
1.472; 0.976113; 0.693037; 0.753095; 0.509456
1.536; 0.977563; 0.692925; 0.760497; 0.515144
1.6; 0.977297; 0.692784; 0.762885; 0.516515
1.664; 0.974654; 0.692618; 0.767701; 0.518247
1.728; 0.973067; 0.692363; 0.778292; 0.524347
1.792; 0.970944; 0.688502; 0.499022; 0.333594
1.856; 0.975817; 0.687858; 0.724313; 0.486176
1.92; 0.981573; 0.687729; 0.762983; 0.515057
1.984; 0.98505; 0.687663; 0.769908; 0.521522
2.048; 0.987651; 0.687638; 0.771799; 0.524164
2.112; 0.987615; 0.687633; 0.778085; 0.528411
2.176; 0.987131; 0.687663; 0.778859; 0.528701
2.24; 0.985856; 0.687752; 0.779281; 0.528371
2.304; 0.984423; 0.687833; 0.784067; 0.530906
2.368; 0.98444; 0.687964; 0.782895; 0.530223
2.432; 0.990215; 0.688145; 0.765495; 0.521617
2.496; 0.994278; 0.688275; 0.767738; 0.525392
2.56; 0.995624; 0.688358; 0.775551; 0.531521
2.624; 0.993706; 0.688423; 0.775966; 0.530831
2.688; 0.991744; 0.688465; 0.778856; 0.531788
2.752; 0.989968; 0.688473; 0.77619; 0.529025
2.816; 0.988292; 0.68845; 0.77869; 0.529812
2.88; 0.986886; 0.688449; 0.775698; 0.527026
2.944; 0.988796; 0.68842; 0.78008; 0.531006
3.008; 0.991473; 0.688434; 0.772839; 0.527512
3.072; 0.993705; 0.688444; 0.782836; 0.535546
3.136; 0.996404; 0.688499; 0.783041; 0.537184
3.2; 0.997745; 0.688539; 0.790848; 0.543302
3.264; 0.998381; 0.688606; 0.781292; 0.537131
3.328; 0.996974; 0.688658; 0.791071; 0.543129
3.392; 0.996294; 0.688721; 0.783748; 0.537783
3.456; 0.995317; 0.688787; 0.793445; 0.543956
3.52; 0.99432; 0.688865; 0.791789; 0.542338
3.584; 0.993837; 0.688934; 0.796862; 0.545602
3.648; 0.993254; 0.689022; 0.794257; 0.543569
3.712; 0.996933; 0.689172; 0.775243; 0.532637
3.776; 0.996909; 0.689271; 0.780487; 0.536304
3.84; 0.99482; 0.689351; 0.785271; 0.538523
3.904; 0.992843; 0.689403; 0.787003; 0.538678
3.968; 0.990673; 0.689445; 0.783427; 0.535092
4.032; 0.991016; 0.689446; 0.792746; 0.541645
4.096; 0.992212; 0.689475; 0.78763; 0.538822
4.16; 0.993334; 0.689492; 0.791088; 0.541813
4.224; 0.994332; 0.68952; 0.788826; 0.540828
