time; orientation; distance; velocity towards goal direction; overall
0; 1; 0.68444; 0; 0
0.064; 1; 0.68444; 0.747102; 0.511346
0.128; 0.999983; 0.684589; 0.518278; 0.354802
0.192; 0.981058; 0.684706; 0.687839; 0.462046
0.256; 0.977301; 0.684145; 0.2194; 0.146694
0.32; 0.967552; 0.6846; 0.352649; 0.23359
0.384; 0.931394; 0.685557; 0.214176; 0.136757
0.448; 0.902434; 0.685403; 0.612268; 0.378707
0.512; 0.877872; 0.686251; 0.0826913; 0.0498165
0.576; 0.878336; 0.685112; 0.693143; 0.417105
0.64; 0.877942; 0.683952; 0.743292; 0.446325
0.704; 0.877328; 0.682828; 0.740319; 0.443499
0.768; 0.877646; 0.681707; 0.753282; 0.450687
0.832; 0.878362; 0.681684; 0.528988; 0.31674
0.896; 0.897292; 0.681253; 0.683255; 0.417662
0.96; 0.898446; 0.682096; 0.489052; 0.299704
1.024; 0.910154; 0.68165; 0.71757; 0.445185
1.088; 0.923484; 0.681374; 0.712022; 0.448032
1.152; 0.937921; 0.681214; 0.688406; 0.43984
1.216; 0.94982; 0.680991; 0.712263; 0.460706
1.28; 0.958143; 0.680726; 0.731084; 0.476837
1.344; 0.962119; 0.680411; 0.742126; 0.485823
1.408; 0.964596; 0.680097; 0.754838; 0.495189
1.472; 0.966984; 0.679749; 0.765211; 0.502978
1.536; 0.968501; 0.679405; 0.765729; 0.503853
1.6; 0.970814; 0.679034; 0.769572; 0.507314
1.664; 0.971803; 0.678689; 0.777073; 0.51252
1.728; 0.973327; 0.678355; 0.777458; 0.513326
1.792; 0.97567; 0.678089; 0.769949; 0.509391
1.856; 0.977426; 0.677865; 0.774725; 0.513304
1.92; 0.978942; 0.677661; 0.778098; 0.516183
1.984; 0.979756; 0.677447; 0.782318; 0.51925
2.048; 0.979724; 0.677257; 0.781864; 0.518786
2.112; 0.979404; 0.677105; 0.782622; 0.519003
2.176; 0.979345; 0.676953; 0.784377; 0.520019
2.24; 0.979144; 0.676815; 0.787679; 0.521994
2.304; 0.978855; 0.676208; 0.788377; 0.521834
2.368; 0.97798; 0.67549; 0.788235; 0.520721
2.432; 0.977651; 0.67475; 0.793774; 0.523629
2.496; 0.978548; 0.674113; 0.776722; 0.512365
2.56; 0.9785; 0.673433; 0.781966; 0.51528
2.624; 0.97881; 0.672733; 0.779818; 0.513493
2.688; 0.978715; 0.672044; 0.786778; 0.517495
2.752; 0.978747; 0.671348; 0.784791; 0.515671
2.816; 0.978562; 0.670687; 0.790925; 0.519091
2.88; 0.978561; 0.670015; 0.792032; 0.519296
2.944; 0.97833; 0.669321; 0.792736; 0.519097
3.008; 0.977576; 0.668634; 0.789022; 0.515736
3.072; 0.97775; 0.667987; 0.790893; 0.516551
3.136; 0.978365; 0.667347; 0.786446; 0.513478
3.2; 0.978369; 0.666755; 0.789669; 0.515127
3.264; 0.978245; 0.666173; 0.789975; 0.514812
3.328; 0.978146; 0.66559; 0.790929; 0.51493
3.392; 0.978148; 0.664995; 0.794878; 0.517039
3.456; 0.97777; 0.664432; 0.791475; 0.514191
3.52; 0.97768; 0.663856; 0.794266; 0.51551
3.584; 0.97742; 0.663284; 0.788924; 0.511465
3.648; 0.977464; 0.662719; 0.796825; 0.516171
3.712; 0.977706; 0.662159; 0.792002; 0.512739
3.776; 0.977632; 0.661656; 0.794974; 0.514234
3.84; 0.977683; 0.661143; 0.795478; 0.514187
3.904; 0.977797; 0.660658; 0.791572; 0.511347
3.968; 0.977794; 0.660262; 0.784208; 0.506285
4.032; 0.977626; 0.659812; 0.789742; 0.509423
4.096; 0.977624; 0.659363; 0.78855; 0.508306
4.16; 0.979164; 0.658945; 0.782611; 0.504952
4.224; 0.980159; 0.658484; 0.787388; 0.508196
