time; orientation; distance; velocity towards goal direction; overall
0; 0.999898; 0.68444; 0; 0
0.064; 0.999891; 0.684439; 0.746598; 0.510946
0.128; 0.999887; 0.684319; 0.236888; 0.162089
0.192; 0.999882; 0.684399; 0.159981; 0.109478
0.256; 0.99987; 0.684413; 0.121083; 0.0828599
0.32; 0.999873; 0.684449; 0.440956; 0.301774
0.384; 0.997342; 0.68451; 0.731539; 0.499415
0.448; 0.997329; 0.684489; 0.799678; 0.545909
0.512; 0.991936; 0.68459; 0.714319; 0.485072
0.576; 0.991932; 0.684527; 0.799414; 0.542806
0.64; 0.991938; 0.684466; 0.799442; 0.54278
0.704; 0.991942; 0.684405; 0.799412; 0.542713
0.768; 0.991943; 0.684345; 0.799412; 0.542666
0.832; 0.991942; 0.684284; 0.799441; 0.542637
0.896; 0.991939; 0.684224; 0.799412; 0.542567
0.96; 0.991932; 0.685168; 0.518469; 0.352372
1.024; 0.991937; 0.685272; 0.760427; 0.516898
1.088; 0.991936; 0.685213; 0.799441; 0.54337
1.152; 0.991936; 0.685155; 0.799382; 0.543283
1.216; 0.991937; 0.685096; 0.799471; 0.543298
1.28; 0.991939; 0.685037; 0.799411; 0.543212
1.344; 0.99194; 0.684978; 0.799441; 0.543186
1.408; 0.991941; 0.684919; 0.799411; 0.54312
1.472; 0.991943; 0.68486; 0.799441; 0.543094
1.536; 0.991944; 0.684802; 0.799441; 0.543048
1.6; 0.991946; 0.684743; 0.799411; 0.542982
1.664; 0.991948; 0.684684; 0.799441; 0.542957
1.728; 0.99195; 0.684625; 0.799441; 0.542911
1.792; 0.991952; 0.684566; 0.799441; 0.542866
1.856; 0.991952; 0.684506; 0.799441; 0.542819
1.92; 0.991951; 0.684447; 0.799382; 0.542731
1.984; 0.991947; 0.684388; 0.799441; 0.542722
2.048; 0.991944; 0.684328; 0.799441; 0.542673
2.112; 0.991942; 0.684268; 0.799412; 0.542603
2.176; 0.991939; 0.684207; 0.799471; 0.542594
2.24; 0.991937; 0.684146; 0.799382; 0.542485
2.304; 0.991936; 0.684084; 0.799471; 0.542495
2.368; 0.991936; 0.684022; 0.799441; 0.542425
2.432; 0.991936; 0.683959; 0.799382; 0.542336
2.496; 0.993134; 0.683908; 0.79086; 0.537161
2.56; 0.994851; 0.683869; 0.79004; 0.537502
2.624; 0.995463; 0.683834; 0.796254; 0.542035
2.688; 0.995461; 0.683798; 0.799572; 0.544264
2.752; 0.995457; 0.683762; 0.799662; 0.544294
2.816; 0.995455; 0.683725; 0.799573; 0.544203
2.88; 0.995455; 0.683688; 0.799603; 0.544195
2.944; 0.995457; 0.683651; 0.799603; 0.544166
3.008; 0.995459; 0.683614; 0.799603; 0.544138
3.072; 0.99546; 0.683577; 0.799603; 0.544108
3.136; 0.99546; 0.683539; 0.799603; 0.544078
3.2; 0.995457; 0.683501; 0.799573; 0.544027
3.264; 0.995454; 0.683464; 0.799633; 0.544035
3.328; 0.995451; 0.683426; 0.799603; 0.543983
3.392; 0.995448; 0.683388; 0.799603; 0.543952
3.456; 0.995446; 0.68335; 0.799573; 0.5439
3.52; 0.995444; 0.683311; 0.799633; 0.543909
3.584; 0.995443; 0.683273; 0.799603; 0.543858
3.648; 0.995443; 0.683235; 0.799603; 0.543827
3.712; 0.995444; 0.683196; 0.799573; 0.543777
3.776; 0.995446; 0.683157; 0.799603; 0.543767
3.84; 0.995447; 0.683118; 0.799603; 0.543737
3.904; 0.995448; 0.68308; 0.799632; 0.543726
3.968; 0.995449; 0.683041; 0.799573; 0.543656
4.032; 0.995451; 0.683002; 0.799632; 0.543666
4.096; 0.996103; 0.68297; 0.796012; 0.541534
4.16; 0.996559; 0.682942; 0.797134; 0.542523
4.224; 0.996561; 0.682913; 0.799652; 0.544215
4.288; 0.996741; 0.682886; 0.798614; 0.543585
4.352; 0.996741; 0.682858; 0.799622; 0.544248
4.416; 0.99663; 0.682825; 0.798732; 0.543556
4.48; 0.996629; 0.682794; 0.79965; 0.544156
4.544; 0.996627; 0.682763; 0.79968; 0.544151
4.608; 0.996626; 0.682733; 0.799621; 0.544086
4.672; 0.998337; 0.682722; 0.790158; 0.538562
4.736; 0.999727; 0.682723; 0.791991; 0.540563
4.8; 0.999124; 0.682731; 0.794895; 0.542224
4.864; 0.999127; 0.682735; 0.799669; 0.545485
4.928; 0.999131; 0.682739; 0.799639; 0.54547
4.992; 0.999132; 0.682742; 0.799669; 0.545494
5.056; 0.99913; 0.682746; 0.799728; 0.545536
5.12; 0.999126; 0.682749; 0.799669; 0.545496
5.184; 0.999122; 0.682752; 0.799669; 0.545496
5.248; 0.999118; 0.682756; 0.799698; 0.545517
5.312; 0.997484; 0.682694; 0.788908; 0.537228
5.376; 0.995607; 0.682603; 0.789242; 0.536372
5.44; 0.992382; 0.682467; 0.778708; 0.527394
5.504; 0.98804; 0.682304; 0.743866; 0.501473
5.568; 0.984421; 0.682091; 0.756838; 0.50819
5.632; 0.984429; 0.681881; 0.799001; 0.536339
5.696; 0.98445; 0.681672; 0.799023; 0.536202
5.76; 0.984467; 0.681464; 0.799019; 0.536045
5.824; 0.984477; 0.681255; 0.799048; 0.535905
5.888; 0.984483; 0.681045; 0.798989; 0.535704
5.952; 0.984487; 0.680834; 0.799048; 0.53558
6.016; 0.984489; 0.680623; 0.799048; 0.535415
6.08; 0.984434; 0.680411; 0.798427; 0.534802
6.144; 0.984432; 0.680198; 0.799052; 0.535053
