time; orientation; distance; velocity towards goal direction; overall
0; 1; 0.682441; 0; 0
0.064; 1; 0.682441; 0.74662; 0.509524
0.128; 0.999985; 0.682454; 0.518296; 0.353708
0.192; 0.999996; 0.683148; 0.479811; 0.327781
0.256; 0.999982; 0.686846; 0.0821975; 0.056456
0.32; 0.999985; 0.690376; 0.160087; 0.110518
0.384; 0.97524; 0.694222; 0.330609; 0.223833
0.448; 0.975191; 0.694918; 0.719938; 0.487886
0.512; 0.975216; 0.69455; 0.797552; 0.54021
0.576; 0.969545; 0.695942; 0.713723; 0.481582
0.64; 0.940605; 0.699142; 0.63997; 0.420855
0.704; 0.940702; 0.698591; 0.785398; 0.516137
0.768; 0.940742; 0.698048; 0.786627; 0.516565
0.832; 0.940754; 0.697537; 0.786597; 0.516173
0.896; 0.940753; 0.697055; 0.786682; 0.515872
0.96; 0.940752; 0.696603; 0.786762; 0.515589
1.024; 0.940752; 0.696183; 0.786813; 0.515312
1.088; 0.940754; 0.695798; 0.786834; 0.515041
1.152; 0.940756; 0.695449; 0.786843; 0.514791
1.216; 0.94076; 0.695139; 0.786843; 0.514563
1.28; 0.940763; 0.694869; 0.786842; 0.514364
1.344; 0.940764; 0.693404; 0.786851; 0.513286
1.408; 0.940764; 0.690955; 0.786849; 0.511472
1.472; 0.940764; 0.688556; 0.786853; 0.509699
1.536; 0.940763; 0.686209; 0.786847; 0.507957
1.6; 0.940654; 0.683919; 0.786245; 0.505816
1.664; 0.939771; 0.681712; 0.781923; 0.500942
1.728; 0.93939; 0.679526; 0.784601; 0.500842
1.792; 0.939259; 0.677382; 0.78594; 0.500044
1.856; 0.938879; 0.675305; 0.784531; 0.497416
1.92; 0.938028; 0.673301; 0.781871; 0.493811
1.984; 0.938026; 0.67131; 0.786447; 0.49523
2.048; 0.937846; 0.66939; 0.785451; 0.493094
2.112; 0.937359; 0.667543; 0.783715; 0.490392
2.176; 0.936998; 0.665748; 0.784352; 0.489282
2.24; 0.938587; 0.664265; 0.77837; 0.485291
2.304; 0.938; 0.662639; 0.783733; 0.487134
2.368; 0.940469; 0.661446; 0.77453; 0.481812
2.432; 0.94017; 0.659967; 0.786319; 0.487896
2.496; 0.943175; 0.659102; 0.767925; 0.477379
2.56; 0.943073; 0.657772; 0.788734; 0.489273
2.624; 0.946217; 0.65705; 0.769304; 0.478286
2.688; 0.946021; 0.65587; 0.789497; 0.489857
2.752; 0.946537; 0.654805; 0.787476; 0.488076
2.816; 0.945883; 0.653733; 0.787115; 0.486716
2.88; 0.951116; 0.653441; 0.763477; 0.4745
2.944; 0.950926; 0.652498; 0.790808; 0.490679
3.008; 0.960683; 0.652988; 0.739525; 0.463915
3.072; 0.960638; 0.652265; 0.79209; 0.496316
3.136; 0.972635; 0.653162; 0.730788; 0.464261
3.2; 0.972346; 0.652703; 0.791811; 0.502525
3.264; 0.987525; 0.654101; 0.71455; 0.461557
3.328; 0.987899; 0.653971; 0.792026; 0.511694
3.392; 0.987874; 0.653769; 0.799144; 0.51612
3.456; 0.987854; 0.653565; 0.799165; 0.515962
3.52; 0.987845; 0.653358; 0.799209; 0.515823
3.584; 0.987843; 0.653151; 0.799238; 0.515676
3.648; 0.988043; 0.652956; 0.798162; 0.514933
3.712; 0.988046; 0.652753; 0.799273; 0.515491
3.776; 0.98823; 0.65256; 0.798289; 0.514801
3.84; 0.988232; 0.65236; 0.799289; 0.515289
3.904; 0.988792; 0.652196; 0.796228; 0.513476
3.968; 0.988792; 0.652005; 0.79934; 0.515332
4.032; 0.989096; 0.651834; 0.797644; 0.514262
4.096; 0.991022; 0.651881; 0.788691; 0.509517
4.16; 0.991277; 0.651755; 0.798029; 0.515582
4.224; 0.990278; 0.652279; 0.768105; 0.496148
4.288; 0.990957; 0.652311; 0.795661; 0.514325
4.352; 0.990964; 0.652308; 0.799461; 0.516782
4.416; 0.991721; 0.65235; 0.795285; 0.514509
4.48; 0.991721; 0.652356; 0.799506; 0.517245
4.544; 0.992113; 0.652387; 0.797319; 0.516058
4.608; 0.992108; 0.652399; 0.799528; 0.517495
4.672; 0.992103; 0.652412; 0.799521; 0.517498
4.736; 0.9921; 0.652425; 0.799521; 0.517506
4.8; 0.992423; 0.652458; 0.797732; 0.516543
4.864; 0.993018; 0.652514; 0.796248; 0.515936
4.928; 0.99302; 0.652542; 0.799556; 0.518103
4.992; 0.993202; 0.652582; 0.798562; 0.517585
5.056; 0.993419; 0.652631; 0.798061; 0.517412
5.12; 0.993438; 0.65267; 0.799371; 0.518302
5.184; 0.993576; 0.652724; 0.798078; 0.517578
5.248; 0.993579; 0.652765; 0.799574; 0.518582
5.312; 0.993897; 0.652847; 0.796085; 0.51655
5.376; 0.993902; 0.652899; 0.799594; 0.51887
5.44; 0.994013; 0.652964; 0.798384; 0.518195
5.504; 0.994016; 0.653019; 0.799598; 0.519028
5.568; 0.994296; 0.65311; 0.796489; 0.517228
5.632; 0.994296; 0.653175; 0.799613; 0.519308
5.696; 0.994698; 0.65329; 0.795102; 0.516679
5.76; 0.994696; 0.653368; 0.799611; 0.519669
5.824; 0.99469; 0.653445; 0.799596; 0.519718
5.888; 0.994685; 0.653523; 0.799611; 0.519787
5.952; 0.994951; 0.653635; 0.796614; 0.518066
6.016; 0.994948; 0.653722; 0.799598; 0.520074
6.08; 0.994945; 0.653809; 0.799613; 0.520152
6.144; 0.995098; 0.653916; 0.797907; 0.519206
6.208; 0.995098; 0.654009; 0.799617; 0.520393
6.272; 0.995389; 0.654138; 0.796405; 0.518557
6.336; 0.995391; 0.654241; 0.799604; 0.520723
6.4; 0.995543; 0.654369; 0.797409; 0.519474
6.464; 0.995542; 0.654478; 0.799609; 0.520994
6.528; 0.995544; 0.654588; 0.799601; 0.521077
6.592; 0.995546; 0.654698; 0.799601; 0.521166
6.656; 0.995549; 0.654807; 0.799609; 0.521259
6.72; 0.995426; 0.654926; 0.798904; 0.52083
6.784; 0.995428; 0.655038; 0.7996; 0.521374
6.848; 0.994908; 0.655183; 0.796701; 0.519327
6.912; 0.994853; 0.655308; 0.799293; 0.521087
6.976; 0.994675; 0.655442; 0.798588; 0.520641
7.04; 0.994676; 0.655567; 0.799603; 0.521403
7.104; 0.994676; 0.655693; 0.799596; 0.521498
7.168; 0.994585; 0.655824; 0.799084; 0.521221
7.232; 0.994385; 0.655965; 0.79849; 0.52084
7.296; 0.994383; 0.656096; 0.799594; 0.521664
7.36; 0.993985; 0.656253; 0.797384; 0.520139
7.424; 0.993984; 0.656392; 0.799577; 0.521678
7.488; 0.993857; 0.656539; 0.79888; 0.521274
7.552; 0.993839; 0.656681; 0.799473; 0.521764
7.616; 0.993837; 0.656823; 0.799577; 0.521944
7.68; 0.993618; 0.656979; 0.798383; 0.521173
7.744; 0.993273; 0.657147; 0.797663; 0.520656
7.808; 0.993273; 0.657299; 0.799567; 0.52202
7.872; 0.993005; 0.657468; 0.798055; 0.521026
7.936; 0.993007; 0.657625; 0.799551; 0.522129
8; 0.992759; 0.657799; 0.798165; 0.52123
8.064; 0.992238; 0.657993; 0.796638; 0.520114
8.128; 0.992239; 0.658164; 0.799535; 0.522141
8.192; 0.99217; 0.658339; 0.79912; 0.521972
8.256; 0.992171; 0.658511; 0.799543; 0.522385
8.32; 0.991973; 0.658696; 0.798423; 0.521697
8.384; 0.991972; 0.658871; 0.799528; 0.522557
8.448; 0.991971; 0.659048; 0.799513; 0.522686
8.512; 0.99197; 0.659224; 0.799513; 0.522826
8.576; 0.991969; 0.659402; 0.799528; 0.522976
8.64; 0.991499; 0.659609; 0.796919; 0.521186
8.704; 0.991497; 0.659795; 0.799498; 0.523019
8.768; 0.991316; 0.659993; 0.798505; 0.522431
8.832; 0.991315; 0.660183; 0.799506; 0.523236
8.896; 0.991167; 0.660382; 0.798683; 0.522777
8.96; 0.991166; 0.660576; 0.799491; 0.523459
9.024; 0.991167; 0.660769; 0.799483; 0.523608
9.088; 0.991077; 0.661041; 0.79199; 0.518866
9.152; 0.991079; 0.661237; 0.799491; 0.523937
9.216; 0.991082; 0.661433; 0.799484; 0.524089
9.28; 0.991428; 0.661646; 0.797601; 0.523206
9.344; 0.991431; 0.661837; 0.799491; 0.524598
9.408; 0.991431; 0.662028; 0.799505; 0.52476
9.472; 0.991432; 0.66222; 0.799505; 0.524912
9.536; 0.991487; 0.662415; 0.799194; 0.524891
9.6; 0.991614; 0.662613; 0.798809; 0.524862
9.664; 0.991741; 0.662809; 0.798809; 0.525085
9.728; 0.991939; 0.663007; 0.798408; 0.525083
9.792; 0.992299; 0.663212; 0.797534; 0.52486
9.856; 0.993218; 0.66344; 0.794466; 0.523505
9.92; 0.99338; 0.663613; 0.798663; 0.526494
9.984; 0.993377; 0.663776; 0.799553; 0.527209
10.048; 0.993465; 0.663944; 0.799078; 0.527076
10.112; 0.993461; 0.664106; 0.799568; 0.527526
10.176; 0.994143; 0.664306; 0.795774; 0.525541
10.24; 0.994378; 0.66447; 0.798282; 0.527452
10.304; 0.994377; 0.664619; 0.799587; 0.528432
10.368; 0.994792; 0.66479; 0.79729; 0.52727
10.432; 0.994794; 0.664932; 0.799604; 0.528914
10.496; 0.995031; 0.665087; 0.798285; 0.528291
