time; orientation; distance; velocity towards goal direction; overall
0; 1; 0.68444; 0; 0
0.064; 1; 0.68444; 0.747102; 0.511346
0.128; 0.999988; 0.684589; 0.518278; 0.354803
0.192; 0.999995; 0.685213; 0.479825; 0.32878
0.256; 0.999993; 0.686376; 0.479825; 0.329338
0.32; 0.999974; 0.685921; 0.363337; 0.249214
0.384; 0.980912; 0.686312; 0.599281; 0.403443
0.448; 0.951782; 0.687761; 0.356193; 0.233163
0.512; 0.951897; 0.687935; 0.180867; 0.118439
0.576; 0.95921; 0.689372; 0.357765; 0.236573
0.64; 0.965963; 0.690725; 0.650841; 0.434251
0.704; 0.969118; 0.691956; 0.690851; 0.463275
0.768; 0.971785; 0.693125; 0.707358; 0.476454
0.832; 0.974577; 0.694222; 0.721459; 0.48812
0.896; 0.97705; 0.695267; 0.735193; 0.499424
0.96; 0.980184; 0.696261; 0.744671; 0.508211
1.024; 0.982351; 0.697206; 0.749434; 0.513288
1.088; 0.984041; 0.698087; 0.754402; 0.518234
1.152; 0.985929; 0.698903; 0.759374; 0.523261
1.216; 0.987286; 0.699672; 0.762777; 0.526909
1.28; 0.988007; 0.700426; 0.764396; 0.528982
1.344; 0.98774; 0.701151; 0.76524; 0.529971
1.408; 0.987281; 0.701808; 0.770663; 0.533978
1.472; 0.987238; 0.702421; 0.773255; 0.536219
1.536; 0.987052; 0.703053; 0.772666; 0.536192
1.6; 0.986794; 0.703668; 0.773862; 0.537351
1.664; 0.986642; 0.704257; 0.775474; 0.538838
1.728; 0.990671; 0.704873; 0.75545; 0.527528
1.792; 0.991462; 0.705371; 0.77655; 0.543079
1.856; 0.994028; 0.705911; 0.765456; 0.537117
1.92; 0.994965; 0.706414; 0.77412; 0.544096
1.984; 0.996524; 0.706876; 0.772535; 0.544188
2.048; 0.997055; 0.707294; 0.77718; 0.548075
2.112; 0.997455; 0.707724; 0.775663; 0.547558
2.176; 0.997622; 0.708106; 0.780047; 0.551042
2.24; 0.996786; 0.708481; 0.778651; 0.549887
2.304; 0.995819; 0.708862; 0.776484; 0.548118
2.368; 0.996506; 0.709164; 0.78523; 0.554912
2.432; 0.99563; 0.709507; 0.779154; 0.550399
2.496; 0.995123; 0.7098; 0.785263; 0.554661
2.56; 0.993985; 0.710077; 0.78372; 0.553154
2.624; 0.993312; 0.710322; 0.785677; 0.554351
2.688; 0.993109; 0.710565; 0.785856; 0.554554
2.752; 0.99235; 0.710871; 0.781174; 0.551066
2.816; 0.991894; 0.711111; 0.785418; 0.553992
2.88; 0.992217; 0.711356; 0.786903; 0.555411
2.944; 0.992779; 0.711613; 0.784798; 0.55444
3.008; 0.992818; 0.711875; 0.784379; 0.55437
3.072; 0.99338; 0.712065; 0.78906; 0.558143
3.136; 0.993746; 0.712293; 0.787371; 0.557331
3.2; 0.994811; 0.712555; 0.781319; 0.553844
3.264; 0.994546; 0.712759; 0.789707; 0.559801
3.328; 0.994727; 0.712984; 0.789232; 0.559742
3.392; 0.995848; 0.713235; 0.785437; 0.557876
3.456; 0.996252; 0.713455; 0.788847; 0.560697
3.52; 0.996309; 0.713653; 0.790329; 0.561939
3.584; 0.996597; 0.71388; 0.787898; 0.560551
3.648; 0.996652; 0.714086; 0.789499; 0.561883
3.712; 0.997103; 0.714285; 0.789619; 0.562378
3.776; 0.997283; 0.714477; 0.790657; 0.563371
3.84; 0.997694; 0.714703; 0.788967; 0.562578
3.904; 0.998176; 0.714926; 0.789353; 0.5633
3.968; 0.99837; 0.715128; 0.790895; 0.564669
4.032; 0.998693; 0.715344; 0.790865; 0.565001
4.096; 0.998891; 0.715538; 0.791754; 0.565901
4.16; 0.998421; 0.715631; 0.786981; 0.562299
4.224; 0.998675; 0.715632; 0.791608; 0.565749
