time; orientation; distance; velocity towards goal direction; overall
0; 1; 0.68444; 0; 0
0.064; 1; 0.68444; 0.747102; 0.511346
0.128; 0.999988; 0.684589; 0.518278; 0.354803
0.192; 0.999995; 0.685213; 0.479825; 0.32878
0.256; 0.999978; 0.686393; 0.0821845; 0.0564097
0.32; 0.999979; 0.687503; 0.1601; 0.110067
0.384; 0.974611; 0.688432; 0.584938; 0.392466
0.448; 0.945274; 0.689425; 0.607816; 0.396111
0.512; 0.928455; 0.690157; 0.597237; 0.382698
0.576; 0.899149; 0.691314; 0.600348; 0.373173
0.64; 0.916947; 0.692683; 0.606201; 0.385031
0.704; 0.924806; 0.693412; 0.665063; 0.426486
0.768; 0.923016; 0.69353; 0.748669; 0.479253
0.832; 0.900319; 0.695455; 0.62985; 0.394369
0.896; 0.913737; 0.696544; 0.708848; 0.451152
0.96; 0.915528; 0.696767; 0.774724; 0.494204
1.024; 0.892174; 0.699161; 0.633404; 0.395101
1.088; 0.906817; 0.700646; 0.703789; 0.447158
1.152; 0.908082; 0.701196; 0.77368; 0.492636
1.216; 0.930935; 0.703788; 0.644127; 0.42202
1.28; 0.937467; 0.702486; 0.757239; 0.498686
1.344; 0.953714; 0.702605; 0.668862; 0.448194
1.408; 0.957406; 0.701705; 0.761475; 0.511572
1.472; 0.969672; 0.701647; 0.700992; 0.476932
1.536; 0.956246; 0.703333; 0.546123; 0.3673
1.6; 0.961393; 0.702919; 0.729854; 0.493222
1.664; 0.972076; 0.702674; 0.731629; 0.499741
1.728; 0.983145; 0.702646; 0.732104; 0.505739
1.792; 0.991612; 0.702693; 0.744554; 0.518804
1.856; 0.991205; 0.702916; 0.748339; 0.521393
1.92; 0.986832; 0.703159; 0.759893; 0.52729
1.984; 0.983791; 0.703494; 0.768445; 0.531834
2.048; 0.981535; 0.70382; 0.777436; 0.537071
2.112; 0.979277; 0.704289; 0.77367; 0.533596
2.176; 0.977319; 0.704238; 0.781333; 0.537764
2.24; 0.975431; 0.703966; 0.782277; 0.537167
2.304; 0.974025; 0.703677; 0.786577; 0.539119
2.368; 0.972268; 0.703405; 0.783178; 0.535614
2.432; 0.971173; 0.703084; 0.789269; 0.538926
2.496; 0.97062; 0.702807; 0.784262; 0.53499
2.56; 0.970552; 0.702653; 0.782789; 0.533832
2.624; 0.969961; 0.702472; 0.779382; 0.531048
2.688; 0.970126; 0.702286; 0.783273; 0.533649
2.752; 0.969912; 0.701968; 0.789695; 0.537662
2.816; 0.970085; 0.701712; 0.789167; 0.537202
2.88; 0.970079; 0.70148; 0.784635; 0.533937
2.944; 0.970144; 0.701325; 0.781712; 0.531867
3.008; 0.970026; 0.700995; 0.788698; 0.536302
3.072; 0.970006; 0.700668; 0.78783; 0.535451
3.136; 0.970277; 0.700367; 0.790228; 0.536999
3.2; 0.970407; 0.700106; 0.784836; 0.533208
3.264; 0.970581; 0.699822; 0.790107; 0.536667
3.328; 0.970683; 0.699471; 0.787983; 0.535013
3.392; 0.971073; 0.699123; 0.791386; 0.537271
3.456; 0.971885; 0.698782; 0.789293; 0.536038
3.52; 0.972048; 0.698472; 0.788184; 0.535137
3.584; 0.972533; 0.698143; 0.787029; 0.534366
3.648; 0.973072; 0.697939; 0.787437; 0.534784
3.712; 0.973286; 0.697587; 0.787935; 0.53497
3.776; 0.973969; 0.697261; 0.791621; 0.537599
3.84; 0.974034; 0.696956; 0.786062; 0.533625
3.904; 0.975025; 0.696603; 0.789208; 0.536034
3.968; 0.975364; 0.696387; 0.786636; 0.534308
4.032; 0.975318; 0.696022; 0.789955; 0.536255
4.096; 0.975363; 0.695395; 0.787761; 0.534309
4.16; 0.976049; 0.69474; 0.783908; 0.531568
4.224; 0.976728; 0.694124; 0.783426; 0.53114
