time; orientation; distance; velocity towards goal direction; overall
0; 1; 0.68444; 0; 0
0.064; 1; 0.68444; 0.747102; 0.511346
0.128; 0.999988; 0.684589; 0.518278; 0.354803
0.192; 0.999995; 0.685213; 0.479825; 0.32878
0.256; 0.999983; 0.68703; 0.19879; 0.136573
0.32; 0.999973; 0.687653; 0.402117; 0.27651
0.384; 0.977131; 0.688399; 0.638823; 0.429708
0.448; 0.976074; 0.688982; 0.685471; 0.460977
0.512; 0.949039; 0.690403; 0.581673; 0.381124
0.576; 0.945726; 0.69061; 0.714032; 0.466354
0.64; 0.925053; 0.692369; 0.589351; 0.377467
0.704; 0.933867; 0.693833; 0.644879; 0.417848
0.768; 0.905422; 0.696394; 0.57542; 0.36282
0.832; 0.915056; 0.697697; 0.670105; 0.427816
0.896; 0.898867; 0.699999; 0.63442; 0.399181
0.96; 0.911664; 0.701371; 0.704484; 0.450457
1.024; 0.927161; 0.703149; 0.680774; 0.443818
1.088; 0.94158; 0.70478; 0.691549; 0.458917
1.152; 0.9535; 0.706083; 0.721989; 0.486079
1.216; 0.969135; 0.707258; 0.704877; 0.483143
1.28; 0.975975; 0.707406; 0.739188; 0.510343
1.344; 0.981755; 0.707298; 0.740264; 0.514035
1.408; 0.981066; 0.707261; 0.756739; 0.525079
1.472; 0.98006; 0.707361; 0.759466; 0.526504
1.536; 0.977655; 0.707497; 0.769135; 0.532001
1.6; 0.97555; 0.707713; 0.768017; 0.530247
1.664; 0.974643; 0.708018; 0.770191; 0.531482
1.728; 0.973763; 0.708361; 0.773399; 0.533471
1.792; 0.972287; 0.708717; 0.775569; 0.534427
1.856; 0.970878; 0.709136; 0.772369; 0.531764
1.92; 0.970755; 0.709509; 0.781585; 0.538324
1.984; 0.970158; 0.709943; 0.778919; 0.536486
2.048; 0.970358; 0.710337; 0.78229; 0.539218
2.112; 0.970565; 0.71075; 0.780218; 0.538217
2.176; 0.971086; 0.71116; 0.783153; 0.540844
2.24; 0.971649; 0.711567; 0.785105; 0.542817
2.304; 0.9722; 0.711957; 0.782995; 0.541961
2.368; 0.972224; 0.712092; 0.77804; 0.538647
2.432; 0.972147; 0.712225; 0.775753; 0.537122
2.496; 0.973118; 0.712402; 0.782568; 0.542516
2.56; 0.973424; 0.712557; 0.786898; 0.545809
2.624; 0.97424; 0.71277; 0.781711; 0.542828
2.688; 0.974749; 0.712901; 0.784385; 0.545068
2.752; 0.976004; 0.712211; 0.78483; 0.545552
2.816; 0.977029; 0.711586; 0.784414; 0.545356
2.88; 0.977605; 0.711003; 0.78382; 0.544818
2.944; 0.978451; 0.710384; 0.787228; 0.547183
3.008; 0.979084; 0.709815; 0.784947; 0.545514
3.072; 0.979557; 0.709267; 0.786492; 0.546429
3.136; 0.979653; 0.708803; 0.782076; 0.543058
3.2; 0.980531; 0.708273; 0.787083; 0.546616
3.264; 0.98121; 0.70778; 0.787051; 0.546592
3.328; 0.981632; 0.707307; 0.786101; 0.545802
3.392; 0.982456; 0.706833; 0.786812; 0.546387
3.456; 0.982964; 0.706419; 0.785035; 0.545116
3.52; 0.983669; 0.706005; 0.786316; 0.546077
3.584; 0.984625; 0.705615; 0.786022; 0.546101
3.648; 0.985335; 0.705266; 0.786526; 0.546575
3.712; 0.986123; 0.704942; 0.78712; 0.547174
3.776; 0.986767; 0.704599; 0.790054; 0.549305
3.84; 0.98759; 0.704347; 0.787027; 0.547461
3.904; 0.987812; 0.704057; 0.788833; 0.548614
3.968; 0.98829; 0.703799; 0.788241; 0.548267
4.032; 0.988816; 0.703539; 0.788568; 0.548584
4.096; 0.98901; 0.703327; 0.786881; 0.547352
4.16; 0.989042; 0.703163; 0.785373; 0.546194
4.224; 0.989763; 0.702959; 0.788007; 0.548266
