time; orientation; distance; velocity towards goal direction; overall
0; 1; 0.68444; 0; 0
0.064; 0.999599; 0.684443; 0.01414; 0.00967411
0.128; 0.995432; 0.684458; 0.72943; 0.496984
0.192; 0.994004; 0.684427; 0.79101; 0.538143
0.256; 0.99201; 0.684393; 0.787302; 0.534519
0.32; 0.990698; 0.684341; 0.791358; 0.536521
0.384; 0.989658; 0.684276; 0.793034; 0.537043
0.448; 0.988564; 0.684206; 0.792959; 0.536343
0.512; 0.992056; 0.68417; 0.77991; 0.529352
0.576; 0.997562; 0.684186; 0.769118; 0.524937
0.64; 0.996807; 0.684233; 0.772147; 0.526642
0.704; 0.992946; 0.684299; 0.778191; 0.528759
0.768; 0.996036; 0.684365; 0.782407; 0.53333
0.832; 0.997304; 0.684393; 0.792712; 0.541065
0.896; 0.998613; 0.684414; 0.792509; 0.541651
0.96; 0.999399; 0.684425; 0.792254; 0.541913
1.024; 0.998446; 0.684424; 0.794399; 0.542861
1.088; 0.99744; 0.684418; 0.794074; 0.542087
1.152; 0.996777; 0.684401; 0.795932; 0.542981
1.216; 0.996312; 0.684377; 0.797086; 0.543496
1.28; 0.995378; 0.684356; 0.794433; 0.541161
1.344; 0.995034; 0.684321; 0.797701; 0.543172
1.408; 0.994853; 0.684283; 0.798641; 0.543683
1.472; 0.99478; 0.684242; 0.799206; 0.543995
1.536; 0.994346; 0.684205; 0.797094; 0.542291
1.6; 0.996489; 0.684197; 0.787728; 0.537069
1.664; 0.999507; 0.684222; 0.781985; 0.534787
1.728; 0.997577; 0.684241; 0.78799; 0.537869
1.792; 0.997563; 0.684218; 0.799582; 0.545756
1.856; 0.99691; 0.684204; 0.796037; 0.542969
1.92; 0.99855; 0.684207; 0.790566; 0.540126
1.984; 0.998592; 0.684231; 0.787483; 0.538061
2.048; 0.999534; 0.684248; 0.792894; 0.542283
2.112; 0.999166; 0.684244; 0.797686; 0.545356
2.176; 0.998892; 0.684236; 0.798242; 0.545581
2.24; 0.998387; 0.684215; 0.796861; 0.544344
2.304; 0.997756; 0.684203; 0.796162; 0.543515
2.368; 0.997486; 0.684183; 0.798185; 0.544732
2.432; 0.997254; 0.68416; 0.798356; 0.544704
2.496; 0.999167; 0.68417; 0.7891; 0.539428
2.56; 0.998163; 0.68417; 0.794083; 0.54229
2.624; 0.997902; 0.684153; 0.798277; 0.544998
2.688; 0.998917; 0.684157; 0.788509; 0.53888
2.752; 0.99853; 0.684152; 0.793963; 0.542393
2.816; 0.998161; 0.684136; 0.797666; 0.544708
2.88; 0.997904; 0.684115; 0.79826; 0.544957
2.944; 0.997485; 0.684091; 0.797333; 0.544076
3.008; 0.996363; 0.684044; 0.79345; 0.540781
3.072; 0.99814; 0.684033; 0.788525; 0.538374
3.136; 0.997407; 0.68404; 0.789081; 0.538363
3.2; 0.997723; 0.684031; 0.796452; 0.543557
3.264; 0.997123; 0.683976; 0.794368; 0.541765
3.328; 0.997322; 0.683943; 0.797456; 0.543954
3.392; 0.997322; 0.683908; 0.795259; 0.542428
3.456; 0.996963; 0.683866; 0.797694; 0.543859
3.52; 0.99628; 0.683802; 0.795838; 0.542171
3.584; 0.995903; 0.68375; 0.797559; 0.543097
3.648; 0.995455; 0.683696; 0.797137; 0.542522
3.712; 0.995241; 0.683635; 0.798471; 0.543265
3.776; 0.996758; 0.683603; 0.791227; 0.539132
3.84; 0.99619; 0.683596; 0.787677; 0.536401
3.904; 0.996403; 0.683562; 0.794907; 0.541414
3.968; 0.996561; 0.683519; 0.797888; 0.543497
4.032; 0.99625; 0.683451; 0.795625; 0.541732
4.096; 0.996342; 0.683395; 0.798619; 0.543775
4.16; 0.995727; 0.683331; 0.793531; 0.539927
4.224; 0.994855; 0.683229; 0.794802; 0.540238
4.288; 0.993786; 0.683119; 0.793651; 0.538789
4.352; 0.993478; 0.683024; 0.797831; 0.541384
4.416; 0.994465; 0.682956; 0.788088; 0.53525
4.48; 0.994662; 0.682872; 0.797351; 0.541583
4.544; 0.994634; 0.68278; 0.798891; 0.54254
4.608; 0.993811; 0.682728; 0.789343; 0.535571
4.672; 0.994359; 0.682667; 0.793542; 0.538669
4.736; 0.994726; 0.682589; 0.795591; 0.540197
4.8; 0.99411; 0.682489; 0.796175; 0.54018
4.864; 0.993535; 0.682398; 0.795321; 0.539217
4.928; 0.993177; 0.682303; 0.797573; 0.540473
4.992; 0.994215; 0.68225; 0.787979; 0.534489
5.056; 0.99294; 0.682195; 0.787018; 0.53311
5.12; 0.992822; 0.6821; 0.790934; 0.535624
5.184; 0.991348; 0.68192; 0.788897; 0.53331
5.248; 0.990008; 0.681716; 0.786739; 0.530974
5.312; 0.984861; 0.681516; 0.767056; 0.514847
5.376; 0.968381; 0.681343; 0.703559; 0.464208
5.44; 0.965281; 0.681098; 0.643098; 0.422806
5.504; 0.953243; 0.680506; 0.593585; 0.385051
5.568; 0.922611; 0.679541; 0.511931; 0.320956
5.632; 0.91842; 0.678755; 0.641808; 0.400092
5.696; 0.92019; 0.678077; 0.653851; 0.407977
5.76; 0.916802; 0.676792; 0.703842; 0.436723
5.824; 0.918687; 0.675453; 0.677766; 0.420574
5.888; 0.919246; 0.673961; 0.713508; 0.442044
5.952; 0.920116; 0.67164; 0.724083; 0.447474
6.016; 0.920711; 0.667518; 0.728041; 0.447448
6.08; 0.923847; 0.663443; 0.746223; 0.457375
6.144; 0.926976; 0.659692; 0.727631; 0.44496
6.208; 0.926329; 0.656283; 0.70867; 0.430824
6.272; 0.923802; 0.653149; 0.705316; 0.425574
6.336; 0.930126; 0.65063; 0.731468; 0.442661
6.4; 0.933583; 0.648428; 0.767851; 0.464828
6.464; 0.936963; 0.646215; 0.763354; 0.462195
6.528; 0.939169; 0.644111; 0.773546; 0.46794
6.592; 0.94059; 0.642012; 0.778657; 0.470207
6.656; 0.942296; 0.639908; 0.775633; 0.467693
6.72; 0.94362; 0.637804; 0.777591; 0.467989
6.784; 0.944836; 0.635703; 0.780043; 0.468521
6.848; 0.945472; 0.633599; 0.781709; 0.468283
6.912; 0.945733; 0.631498; 0.78417; 0.468329
6.976; 0.945887; 0.629397; 0.785159; 0.467435
7.04; 0.943719; 0.627481; 0.757828; 0.44876
7.104; 0.944503; 0.625758; 0.785114; 0.464026
7.168; 0.945101; 0.624002; 0.785771; 0.463405
7.232; 0.945678; 0.622243; 0.785839; 0.46242
7.296; 0.94499; 0.620256; 0.760069; 0.445504
7.36; 0.945801; 0.618159; 0.780743; 0.456466
7.424; 0.946493; 0.616285; 0.783171; 0.456831
7.488; 0.947361; 0.614406; 0.782426; 0.455422
7.552; 0.947399; 0.612523; 0.786099; 0.456176
7.616; 0.945369; 0.61051; 0.758723; 0.437902
7.68; 0.946147; 0.608543; 0.780638; 0.449469
7.744; 0.942549; 0.606545; 0.756172; 0.432302
7.808; 0.943254; 0.604512; 0.779132; 0.444268
7.872; 0.943264; 0.60272; 0.784464; 0.445987
7.936; 0.943274; 0.600919; 0.784279; 0.444554
8; 0.938683; 0.598766; 0.753093; 0.423277
8.064; 0.933306; 0.596672; 0.751503; 0.418495
8.128; 0.935997; 0.594489; 0.761416; 0.423683
8.192; 0.938231; 0.592357; 0.76757; 0.426591
8.256; 0.941509; 0.590369; 0.763129; 0.424176
8.32; 0.943469; 0.588453; 0.771215; 0.428168
8.384; 0.946264; 0.586624; 0.76881; 0.426767
8.448; 0.947424; 0.584866; 0.776781; 0.430427
8.512; 0.948357; 0.583169; 0.773633; 0.42786
8.576; 0.949508; 0.581476; 0.778987; 0.430091
8.64; 0.949726; 0.579831; 0.782376; 0.430839
8.704; 0.951852; 0.578245; 0.774178; 0.42611
8.768; 0.951995; 0.576735; 0.782839; 0.429817
8.832; 0.953128; 0.575201; 0.783834; 0.429729
8.896; 0.953387; 0.573723; 0.784897; 0.429323
8.96; 0.953927; 0.572231; 0.786682; 0.429424
9.024; 0.954254; 0.570765; 0.786162; 0.428187
9.088; 0.955947; 0.569312; 0.782062; 0.425623
9.152; 0.955856; 0.567966; 0.783101; 0.42514
9.216; 0.956192; 0.566835; 0.783241; 0.424519
9.28; 0.956036; 0.565785; 0.786582; 0.425471
9.344; 0.95716; 0.564764; 0.778237; 0.420691
9.408; 0.956333; 0.563691; 0.783659; 0.422452
9.472; 0.948975; 0.563113; 0.753274; 0.402535
9.536; 0.953876; 0.562592; 0.770001; 0.413215
