time; orientation; distance; velocity towards goal direction; overall
0; 1; 0.68444; 0; 0
0.064; 0.999599; 0.684443; 0.01414; 0.00967411
0.128; 0.995529; 0.684457; 0.729959; 0.497391
0.192; 0.994158; 0.684427; 0.791342; 0.538451
0.256; 0.992218; 0.684393; 0.787589; 0.534826
0.32; 0.990978; 0.684341; 0.791778; 0.536958
0.384; 0.9892; 0.684285; 0.788994; 0.534066
0.448; 0.988284; 0.68421; 0.79388; 0.536816
0.512; 0.99218; 0.684178; 0.777729; 0.527944
0.576; 0.997364; 0.684191; 0.770845; 0.526015
0.64; 0.99786; 0.684226; 0.776886; 0.530428
0.704; 0.994609; 0.684277; 0.781604; 0.531951
0.768; 0.997646; 0.684331; 0.782789; 0.534426
0.832; 0.998552; 0.684344; 0.794777; 0.543113
0.896; 0.999327; 0.684357; 0.791576; 0.541356
0.96; 0.998604; 0.684353; 0.795679; 0.543765
1.024; 0.99749; 0.684349; 0.793455; 0.541637
1.088; 0.996555; 0.684334; 0.794475; 0.541813
1.152; 0.995999; 0.68431; 0.796557; 0.542911
1.216; 0.995462; 0.684282; 0.796632; 0.542647
1.28; 0.995031; 0.684249; 0.797216; 0.542783
1.344; 0.994616; 0.684212; 0.797287; 0.542577
1.408; 0.996689; 0.684204; 0.788117; 0.537447
1.472; 0.999451; 0.684222; 0.784424; 0.536425
1.536; 0.997326; 0.68425; 0.785049; 0.535733
1.6; 0.998637; 0.68427; 0.792085; 0.541261
1.664; 0.99913; 0.684271; 0.796904; 0.544824
1.728; 0.999324; 0.684271; 0.79626; 0.544489
1.792; 0.998474; 0.684268; 0.79492; 0.543109
1.856; 0.997513; 0.684257; 0.794369; 0.542201
1.92; 0.997133; 0.684235; 0.797555; 0.54415
1.984; 0.996322; 0.6842; 0.795141; 0.542034
2.048; 0.9958; 0.684169; 0.796761; 0.54283
2.112; 0.995586; 0.684117; 0.798437; 0.543813
2.176; 0.997301; 0.684099; 0.78821; 0.537758
2.24; 0.998111; 0.684106; 0.786789; 0.53723
2.304; 0.998352; 0.684094; 0.796074; 0.543692
2.368; 0.998061; 0.684074; 0.794612; 0.542519
2.432; 0.997747; 0.684046; 0.797961; 0.544613
2.496; 0.996698; 0.68401; 0.793896; 0.54124
2.56; 0.996297; 0.683961; 0.797455; 0.543408
2.624; 0.995591; 0.683893; 0.795762; 0.541816
2.688; 0.996852; 0.683845; 0.78765; 0.536935
2.752; 0.996397; 0.68382; 0.790834; 0.53884
2.816; 0.996659; 0.683781; 0.795264; 0.541969
2.88; 0.996745; 0.683743; 0.79463; 0.541554
2.944; 0.995763; 0.683663; 0.794246; 0.540696
3.008; 0.994963; 0.683594; 0.795187; 0.540847
3.072; 0.99456; 0.683506; 0.797384; 0.542052
3.136; 0.995829; 0.683448; 0.790484; 0.538001
3.2; 0.994907; 0.68341; 0.789415; 0.536747
3.264; 0.99531; 0.683357; 0.791222; 0.538151
3.328; 0.995177; 0.683273; 0.796893; 0.54187
3.392; 0.994788; 0.683196; 0.793911; 0.53957
3.456; 0.994446; 0.683111; 0.79767; 0.541871
3.52; 0.994089; 0.683024; 0.797616; 0.54157
3.584; 0.994842; 0.682957; 0.790093; 0.536816
3.648; 0.994603; 0.682876; 0.794478; 0.539603
3.712; 0.994546; 0.682783; 0.799312; 0.54278
3.776; 0.99453; 0.682708; 0.793611; 0.538841
3.84; 0.993481; 0.682639; 0.789621; 0.535513
3.904; 0.993795; 0.682564; 0.793673; 0.538371
3.968; 0.993416; 0.682449; 0.793601; 0.538027
4.032; 0.993501; 0.682341; 0.794399; 0.538528
4.096; 0.993069; 0.682218; 0.796405; 0.539556
4.16; 0.99296; 0.682098; 0.798882; 0.541079
4.224; 0.992805; 0.682006; 0.792216; 0.536409
4.288; 0.991892; 0.681924; 0.790089; 0.534412
4.352; 0.99213; 0.681827; 0.794061; 0.537151
4.416; 0.992206; 0.681716; 0.798678; 0.540227
4.48; 0.992576; 0.681615; 0.793301; 0.536711
4.544; 0.992585; 0.681453; 0.793396; 0.536654
4.608; 0.992649; 0.68134; 0.796301; 0.538564
4.672; 0.992254; 0.681218; 0.796296; 0.538249
4.736; 0.992809; 0.68111; 0.789634; 0.53396
4.8; 0.991146; 0.681021; 0.784297; 0.529393
4.864; 0.99151; 0.680913; 0.793786; 0.53591
4.928; 0.991649; 0.680803; 0.797979; 0.53873
4.992; 0.991615; 0.680675; 0.793408; 0.535525
5.056; 0.992195; 0.680547; 0.79386; 0.536042
5.12; 0.992188; 0.680419; 0.796921; 0.538004
5.184; 0.991392; 0.680255; 0.792039; 0.534151
5.248; 0.989055; 0.680067; 0.784729; 0.527827
5.312; 0.98487; 0.679906; 0.775223; 0.519104
5.376; 0.971759; 0.679878; 0.715887; 0.472971
5.44; 0.969752; 0.67983; 0.651595; 0.429574
5.504; 0.961559; 0.679459; 0.617633; 0.403524
5.568; 0.931219; 0.678414; 0.515458; 0.325641
5.632; 0.928215; 0.677856; 0.651218; 0.409744
5.696; 0.929728; 0.67728; 0.654547; 0.412159
5.76; 0.936769; 0.676526; 0.736605; 0.466822
5.824; 0.942069; 0.675244; 0.697036; 0.443403
5.888; 0.958531; 0.673721; 0.696332; 0.449679
5.952; 0.96013; 0.670829; 0.769045; 0.495329
6.016; 0.958245; 0.667056; 0.755325; 0.482807
6.08; 0.956641; 0.664668; 0.751058; 0.477559
6.144; 0.953052; 0.662612; 0.746698; 0.471543
6.208; 0.957185; 0.66056; 0.757481; 0.478938
6.272; 0.959523; 0.65847; 0.779577; 0.49255
6.336; 0.961628; 0.656486; 0.780807; 0.492919
6.4; 0.963519; 0.654558; 0.784691; 0.494889
6.464; 0.964456; 0.652728; 0.791067; 0.497999
6.528; 0.964779; 0.651564; 0.790287; 0.496787
6.592; 0.965402; 0.650405; 0.791897; 0.497234
6.656; 0.965871; 0.649113; 0.791355; 0.496147
6.72; 0.966125; 0.647678; 0.791024; 0.494974
6.784; 0.966574; 0.646205; 0.788833; 0.49271
6.848; 0.967047; 0.644761; 0.789825; 0.492467
6.912; 0.967323; 0.643345; 0.79092; 0.492207
6.976; 0.96743; 0.642141; 0.778843; 0.483838
7.04; 0.967607; 0.640977; 0.793277; 0.492001
7.104; 0.965985; 0.63978; 0.765472; 0.473075
7.168; 0.96657; 0.638774; 0.79217; 0.489101
7.232; 0.966954; 0.637601; 0.79153; 0.488003
7.296; 0.965528; 0.636388; 0.777724; 0.477873
7.36; 0.965468; 0.635344; 0.792006; 0.485819
7.424; 0.960646; 0.634165; 0.763354; 0.465041
7.488; 0.961135; 0.633009; 0.789533; 0.480358
7.552; 0.956504; 0.632161; 0.762758; 0.461213
7.616; 0.950896; 0.631277; 0.758434; 0.455272
7.68; 0.952236; 0.630593; 0.78711; 0.472638
7.744; 0.953546; 0.629729; 0.78582; 0.471866
7.808; 0.954494; 0.628667; 0.786343; 0.471852
7.872; 0.954521; 0.627331; 0.782032; 0.468281
7.936; 0.948782; 0.627084; 0.766137; 0.455825
8; 0.946794; 0.626566; 0.771609; 0.457741
8.064; 0.936846; 0.626592; 0.740362; 0.434608
8.128; 0.940815; 0.626393; 0.778625; 0.458859
8.192; 0.943003; 0.625999; 0.784253; 0.46296
8.256; 0.94557; 0.625371; 0.779531; 0.460961
8.32; 0.939004; 0.624772; 0.74583; 0.437551
8.384; 0.941818; 0.624611; 0.771891; 0.45408
8.448; 0.92641; 0.624754; 0.718522; 0.415865
8.512; 0.952716; 0.624664; 0.674322; 0.401307
8.576; 0.952712; 0.62445; 0.788214; 0.468924
8.64; 0.956448; 0.623897; 0.65874; 0.393087
8.704; 0.954037; 0.624487; 0.781334; 0.465505
8.768; 0.957087; 0.624884; 0.759379; 0.45416
8.832; 0.947775; 0.623979; 0.612559; 0.362262
8.896; 0.947809; 0.625171; 0.78541; 0.465389
8.96; 0.947819; 0.626243; 0.790288; 0.469087
9.024; 0.947816; 0.627345; 0.789012; 0.469153
9.088; 0.94842; 0.628314; 0.78497; 0.467768
9.152; 0.944585; 0.629073; 0.756281; 0.449392
9.216; 0.94456; 0.630038; 0.78772; 0.468779
9.28; 0.944558; 0.631054; 0.783234; 0.46686
9.344; 0.94456; 0.632075; 0.784641; 0.468456
9.408; 0.941923; 0.633101; 0.774489; 0.461853
9.472; 0.941914; 0.634165; 0.784845; 0.468811
9.536; 0.941917; 0.635248; 0.782417; 0.46816
