time; orientation; distance; velocity towards goal direction; overall
0; 1; 0.682441; 0; 0
0.064; 1; 0.682441; 0.74662; 0.509524
0.128; 0.999985; 0.682454; 0.518296; 0.353708
0.192; 0.999996; 0.683148; 0.479811; 0.327781
0.256; 0.999994; 0.684503; 0.479812; 0.328431
0.32; 0.999981; 0.688914; 0.0822763; 0.0566803
0.384; 0.999991; 0.696547; 0.159933; 0.1114
0.448; 0.999984; 0.703106; 0.441042; 0.310095
0.512; 0.976541; 0.706725; 0.635815; 0.438805
0.576; 0.96961; 0.707696; 0.7189; 0.493302
0.64; 0.944288; 0.71273; 0.5779; 0.388939
0.704; 0.931527; 0.71528; 0.650317; 0.433308
0.768; 0.905157; 0.719356; 0.592456; 0.385766
0.832; 0.907871; 0.718996; 0.425692; 0.277872
0.896; 0.904965; 0.719792; 0.528056; 0.343969
0.96; 0.916604; 0.721487; 0.634359; 0.419513
1.024; 0.926788; 0.723028; 0.65295; 0.437538
1.088; 0.935268; 0.724412; 0.666886; 0.451828
1.152; 0.942227; 0.725724; 0.672786; 0.460049
1.216; 0.948161; 0.725589; 0.683418; 0.470174
1.28; 0.952156; 0.724822; 0.684235; 0.47222
1.344; 0.956304; 0.724118; 0.690016; 0.47782
1.408; 0.959463; 0.72348; 0.690524; 0.479328
1.472; 0.961977; 0.722866; 0.696118; 0.484067
1.536; 0.964648; 0.722226; 0.695075; 0.484255
1.6; 0.973543; 0.721286; 0.662534; 0.465233
1.664; 0.977663; 0.720568; 0.682906; 0.481088
1.728; 0.981461; 0.719771; 0.681624; 0.481517
1.792; 0.984969; 0.719025; 0.686577; 0.486246
1.856; 0.984824; 0.718348; 0.68752; 0.486383
1.92; 0.983611; 0.717719; 0.69456; 0.490329
1.984; 0.980672; 0.717165; 0.693243; 0.48756
2.048; 0.977792; 0.716495; 0.693542; 0.485883
2.112; 0.975875; 0.715863; 0.697395; 0.487195
2.176; 0.977381; 0.715325; 0.703461; 0.491821
2.24; 0.980525; 0.714765; 0.694584; 0.486795
2.304; 0.98315; 0.714271; 0.695433; 0.488357
2.368; 0.985771; 0.713819; 0.700986; 0.493257
2.432; 0.98827; 0.713387; 0.703903; 0.496265
2.496; 0.989996; 0.713033; 0.707282; 0.499271
2.56; 0.990109; 0.712697; 0.708037; 0.499625
2.624; 0.990209; 0.712418; 0.709048; 0.500193
2.688; 0.990193; 0.712168; 0.71095; 0.501351
2.752; 0.989396; 0.711945; 0.711429; 0.501127
2.816; 0.98787; 0.711724; 0.712385; 0.500872
2.88; 0.986922; 0.711608; 0.717721; 0.504057
2.944; 0.985731; 0.711484; 0.715371; 0.501713
3.008; 0.984805; 0.710784; 0.718297; 0.502796
3.072; 0.983992; 0.710069; 0.715536; 0.499946
3.136; 0.983386; 0.709317; 0.721882; 0.503536
3.2; 0.991104; 0.708063; 0.679557; 0.476888
3.264; 0.990608; 0.707069; 0.697257; 0.488378
3.328; 0.985719; 0.70605; 0.697283; 0.485286
3.392; 0.981356; 0.70515; 0.707085; 0.489305
3.456; 0.982475; 0.704394; 0.718737; 0.497402
3.52; 0.984557; 0.703631; 0.714962; 0.4953
3.584; 0.987061; 0.702826; 0.710437; 0.492853
3.648; 0.989207; 0.702076; 0.713253; 0.495354
3.712; 0.989439; 0.70135; 0.714788; 0.496022
3.776; 0.98874; 0.700728; 0.716682; 0.496545
3.84; 0.987696; 0.700173; 0.719519; 0.497589
3.904; 0.986981; 0.699648; 0.721971; 0.498549
3.968; 0.986272; 0.699121; 0.723461; 0.498843
4.032; 0.985544; 0.698684; 0.724914; 0.499164
4.096; 0.984651; 0.698195; 0.724674; 0.498198
4.16; 0.983576; 0.697751; 0.722509; 0.495851
4.224; 0.983005; 0.697322; 0.724559; 0.496664
4.288; 0.987826; 0.696345; 0.685688; 0.471663
4.352; 0.984445; 0.695538; 0.697369; 0.477502
4.416; 0.984233; 0.695197; 0.732448; 0.501167
4.48; 0.985925; 0.694651; 0.716904; 0.490989
4.544; 0.986748; 0.694135; 0.719989; 0.493147
4.608; 0.987174; 0.693665; 0.721415; 0.494002
4.672; 0.986927; 0.693285; 0.722117; 0.494088
4.736; 0.985957; 0.692946; 0.725917; 0.495957
4.8; 0.985119; 0.692575; 0.722688; 0.493068
4.864; 0.984209; 0.692231; 0.722949; 0.492545
4.928; 0.983784; 0.691905; 0.723404; 0.49241
4.992; 0.985587; 0.691063; 0.687392; 0.468185
5.056; 0.985551; 0.69089; 0.730493; 0.497399
5.12; 0.987007; 0.690558; 0.715064; 0.487377
5.184; 0.986271; 0.690293; 0.716217; 0.487612
5.248; 0.985561; 0.690059; 0.722025; 0.491046
5.312; 0.98503; 0.689809; 0.715629; 0.486258
5.376; 0.984519; 0.689605; 0.720313; 0.489041
5.44; 0.985184; 0.688818; 0.678735; 0.460598
5.504; 0.985162; 0.688759; 0.726312; 0.492831
5.568; 0.985459; 0.688575; 0.713796; 0.484355
5.632; 0.984611; 0.688394; 0.713618; 0.48369
5.696; 0.983575; 0.688207; 0.713436; 0.482927
5.76; 0.982569; 0.688069; 0.713411; 0.48232
5.824; 0.982215; 0.687959; 0.714457; 0.482776
5.888; 0.981737; 0.687867; 0.714336; 0.482394
5.952; 0.980967; 0.687804; 0.710013; 0.479055
6.016; 0.981116; 0.687115; 0.673224; 0.453847
6.08; 0.980444; 0.687195; 0.720574; 0.485492
6.144; 0.98136; 0.687155; 0.711239; 0.479621
6.208; 0.98041; 0.687088; 0.706422; 0.475866
6.272; 0.979718; 0.687053; 0.708598; 0.47697
6.336; 0.9792; 0.687075; 0.709066; 0.477048
6.4; 0.978516; 0.687093; 0.707819; 0.475889
6.464; 0.978216; 0.68714; 0.707878; 0.475815
6.528; 0.977987; 0.68719; 0.707281; 0.475338
6.592; 0.977572; 0.687276; 0.705293; 0.473859
6.656; 0.977519; 0.687311; 0.703765; 0.472831
6.72; 0.97828; 0.687464; 0.700427; 0.47106
6.784; 0.978628; 0.687512; 0.700294; 0.471171
6.848; 0.978158; 0.686938; 0.65747; 0.441776
6.912; 0.978023; 0.687129; 0.707363; 0.475368
6.976; 0.979769; 0.687174; 0.692904; 0.466513
7.04; 0.980397; 0.687208; 0.695426; 0.468534
7.104; 0.981862; 0.68725; 0.690209; 0.465742
7.168; 0.983247; 0.687284; 0.689369; 0.465855
7.232; 0.986107; 0.687347; 0.685938; 0.464927
7.296; 0.98699; 0.687375; 0.685958; 0.465376
7.36; 0.98708; 0.68725; 0.685465; 0.464999
7.424; 0.986556; 0.687036; 0.685333; 0.464518
7.488; 0.986079; 0.686844; 0.683658; 0.46303
7.552; 0.986448; 0.686624; 0.686987; 0.465309
7.616; 0.984214; 0.685813; 0.645062; 0.435408
7.68; 0.980002; 0.68606; 0.680271; 0.457374
7.744; 0.982111; 0.686126; 0.669964; 0.451456
7.808; 0.977187; 0.686123; 0.67034; 0.449444
7.872; 0.967022; 0.686221; 0.676298; 0.448785
7.936; 0.961126; 0.686193; 0.689442; 0.454699
8; 0.962058; 0.686706; 0.717862; 0.474256
8.064; 0.963448; 0.687208; 0.718139; 0.475473
8.128; 0.964661; 0.687702; 0.720456; 0.47795
8.192; 0.965748; 0.688127; 0.721802; 0.479679
8.256; 0.967661; 0.688536; 0.718249; 0.478548
8.32; 0.974866; 0.687931; 0.66013; 0.44271
8.384; 0.979424; 0.688188; 0.717634; 0.483706
8.448; 0.982039; 0.688553; 0.723699; 0.489355
8.512; 0.987127; 0.688523; 0.702242; 0.477285
8.576; 0.987311; 0.688785; 0.722439; 0.491291
8.64; 0.990693; 0.688517; 0.703079; 0.479576
8.704; 0.990386; 0.688581; 0.727199; 0.495922
8.768; 0.990708; 0.688595; 0.729507; 0.497667
8.832; 0.98575; 0.687873; 0.687631; 0.466263
8.896; 0.986107; 0.687771; 0.728802; 0.494285
8.96; 0.988714; 0.687936; 0.688327; 0.468181
9.024; 0.984385; 0.687323; 0.694988; 0.470223
9.088; 0.986978; 0.687309; 0.718153; 0.487166
9.152; 0.988868; 0.687236; 0.722084; 0.490718
9.216; 0.983894; 0.686431; 0.683085; 0.461339
9.28; 0.98353; 0.686069; 0.71636; 0.483378
9.344; 0.981584; 0.685747; 0.720127; 0.484731
9.408; 0.985397; 0.685555; 0.685979; 0.463409
9.472; 0.97988; 0.685517; 0.698438; 0.469158
9.536; 0.982053; 0.685505; 0.727383; 0.489675
9.6; 0.985991; 0.685467; 0.719448; 0.486249
9.664; 0.983976; 0.684651; 0.677133; 0.456171
9.728; 0.9822; 0.684917; 0.665993; 0.44803
9.792; 0.983019; 0.684725; 0.722364; 0.486222
9.856; 0.984598; 0.684601; 0.712558; 0.480304
9.92; 0.985948; 0.684418; 0.713478; 0.481455
9.984; 0.986572; 0.684179; 0.71011; 0.479318
10.048; 0.986541; 0.683902; 0.715828; 0.482967
10.112; 0.97777; 0.683455; 0.630674; 0.421456
10.176; 0.980848; 0.683383; 0.677323; 0.454006
10.24; 0.984525; 0.683459; 0.715848; 0.481682
10.304; 0.989632; 0.683507; 0.703722; 0.476012
10.368; 0.993066; 0.683465; 0.706938; 0.479817
10.432; 0.992296; 0.683336; 0.706617; 0.479137
10.496; 0.980045; 0.683055; 0.624461; 0.41803
