time; orientation; distance; velocity towards goal direction; overall
0; 0.999898; 0.68444; 0; 0
0.064; 0.999891; 0.684439; 0.746598; 0.510946
0.128; 0.999887; 0.684319; 0.236888; 0.162089
0.192; 0.999882; 0.684399; 0.159981; 0.109478
0.256; 0.999875; 0.685926; 0.121083; 0.0830437
0.32; 0.999872; 0.688928; 0.440956; 0.303748
0.384; 0.976893; 0.690955; 0.639391; 0.431582
0.448; 0.99305; 0.694621; 0.339999; 0.234529
0.512; 0.959935; 0.697951; 0.532426; 0.356719
0.576; 0.973299; 0.703403; 0.279971; 0.191674
0.64; 0.973161; 0.705143; 0.703245; 0.48258
0.704; 0.957193; 0.708993; 0.573569; 0.389249
0.768; 0.966845; 0.713784; 0.50048; 0.345391
0.832; 0.968258; 0.715191; 0.618356; 0.428205
0.896; 0.939191; 0.72005; 0.483729; 0.327129
0.96; 0.919823; 0.722504; 0.549649; 0.365283
1.024; 0.919127; 0.726198; 0.359377; 0.239873
1.088; 0.916873; 0.726755; 0.583532; 0.388832
1.152; 0.914202; 0.726605; 0.608017; 0.403884
1.216; 0.912702; 0.726621; 0.630581; 0.418195
1.28; 0.91956; 0.726519; 0.599167; 0.40029
1.344; 0.929053; 0.725073; 0.604997; 0.407544
1.408; 0.943255; 0.724184; 0.575838; 0.393349
1.472; 0.954753; 0.723008; 0.602789; 0.416102
1.536; 0.961196; 0.72179; 0.62148; 0.431171
1.6; 0.962126; 0.720426; 0.636335; 0.44107
1.664; 0.969162; 0.718828; 0.659396; 0.459375
1.728; 0.974884; 0.717401; 0.65728; 0.45969
1.792; 0.977924; 0.715979; 0.665543; 0.465996
1.856; 0.979722; 0.714664; 0.675493; 0.472961
1.92; 0.979924; 0.713342; 0.687329; 0.480457
1.984; 0.978783; 0.712133; 0.690468; 0.481273
2.048; 0.979003; 0.711018; 0.693916; 0.483027
2.112; 0.988724; 0.710363; 0.666639; 0.468216
2.176; 0.991763; 0.709474; 0.674533; 0.474622
2.24; 0.986994; 0.708544; 0.683214; 0.477791
2.304; 0.981469; 0.707506; 0.686915; 0.47699
2.368; 0.976803; 0.706439; 0.694443; 0.479201
2.432; 0.979847; 0.705344; 0.701013; 0.484491
2.496; 0.985192; 0.704437; 0.69418; 0.481764
2.56; 0.985717; 0.70355; 0.700912; 0.486084
2.624; 0.984556; 0.702652; 0.703789; 0.486882
2.688; 0.980704; 0.701753; 0.711208; 0.489462
2.752; 0.976795; 0.700936; 0.717164; 0.491021
2.816; 0.972426; 0.700157; 0.715184; 0.486933
2.88; 0.968536; 0.699317; 0.715195; 0.484412
2.944; 0.976236; 0.699028; 0.687647; 0.469261
3.008; 0.979231; 0.698545; 0.695277; 0.475595
3.072; 0.975732; 0.698048; 0.702892; 0.478745
3.136; 0.971989; 0.697462; 0.707962; 0.479945
3.2; 0.969258; 0.69683; 0.710757; 0.480051
3.264; 0.966216; 0.696125; 0.710696; 0.478019
3.328; 0.969494; 0.695439; 0.702964; 0.473955
3.392; 0.972421; 0.694919; 0.703748; 0.475561
3.456; 0.974929; 0.694347; 0.709317; 0.480164
3.52; 0.975984; 0.693727; 0.710731; 0.481212
3.584; 0.975178; 0.69313; 0.713439; 0.482231
3.648; 0.972211; 0.692477; 0.720869; 0.485314
3.712; 0.969225; 0.691821; 0.718628; 0.481862
3.776; 0.976416; 0.691638; 0.698809; 0.471924
3.84; 0.976053; 0.69131; 0.70215; 0.473779
3.904; 0.97319; 0.690932; 0.706384; 0.474979
3.968; 0.970874; 0.690469; 0.709093; 0.475347
4.032; 0.973751; 0.690374; 0.67528; 0.453958
4.096; 0.981729; 0.6902; 0.686314; 0.465039
4.16; 0.986939; 0.68998; 0.683852; 0.465681
4.224; 0.98693; 0.689723; 0.690664; 0.47014
4.288; 0.985204; 0.689273; 0.70044; 0.475651
4.352; 0.980089; 0.688752; 0.706535; 0.476938
4.416; 0.982151; 0.688178; 0.706007; 0.477186
4.48; 0.983514; 0.687732; 0.70201; 0.474836
4.544; 0.984148; 0.68715; 0.713028; 0.482191
4.608; 0.981301; 0.686395; 0.714442; 0.48122
4.672; 0.976697; 0.685202; 0.715829; 0.479057
4.736; 0.982249; 0.684078; 0.687383; 0.461877
4.8; 0.986086; 0.683092; 0.693035; 0.466819
4.864; 0.991008; 0.68256; 0.670881; 0.453799
4.928; 0.983901; 0.682058; 0.681775; 0.457524
4.992; 0.974032; 0.681642; 0.689079; 0.457508
5.056; 0.96594; 0.68125; 0.698668; 0.459756
5.12; 0.974134; 0.680744; 0.697285; 0.462395
5.184; 0.984544; 0.680183; 0.68712; 0.460143
5.248; 0.992487; 0.679496; 0.693867; 0.467937
5.312; 0.992557; 0.678706; 0.70342; 0.473862
5.376; 0.986038; 0.677865; 0.706137; 0.471983
5.44; 0.979981; 0.67688; 0.710668; 0.471407
5.504; 0.975512; 0.675845; 0.715222; 0.471542
5.568; 0.971522; 0.674771; 0.714631; 0.46848
5.632; 0.977478; 0.674073; 0.690373; 0.454881
5.696; 0.989948; 0.673316; 0.669313; 0.446129
5.76; 0.991134; 0.672591; 0.67623; 0.450794
5.824; 0.981321; 0.671939; 0.681578; 0.449424
5.888; 0.971338; 0.671452; 0.696811; 0.454465
5.952; 0.970177; 0.670906; 0.703197; 0.457709
6.016; 0.977625; 0.670362; 0.698362; 0.457681
6.08; 0.981537; 0.669836; 0.693767; 0.45613
6.144; 0.981417; 0.669186; 0.699203; 0.459203
