time; orientation; distance; velocity towards goal direction; overall
0; 0.999898; 0.68444; 0; 0
0.064; 0.999891; 0.684439; 0.746598; 0.510946
0.128; 0.999887; 0.684319; 0.236888; 0.162089
0.192; 0.999882; 0.684399; 0.159981; 0.109478
0.256; 0.999881; 0.686687; 0.121202; 0.0832177
0.32; 0.974907; 0.688641; 0.524357; 0.352033
0.384; 0.952045; 0.693984; 0.0420189; 0.0277621
0.448; 0.932186; 0.699243; 0.24066; 0.156868
0.512; 0.937888; 0.700633; 0.716594; 0.470885
0.576; 0.912877; 0.703981; 0.580439; 0.373018
0.64; 0.913081; 0.704758; 0.78332; 0.504067
0.704; 0.884252; 0.708359; 0.597942; 0.374532
0.768; 0.884825; 0.714398; 0.507466; 0.320778
0.832; 0.900221; 0.718097; 0.598108; 0.386645
0.896; 0.867505; 0.721365; 0.513218; 0.321166
0.96; 0.90624; 0.723449; 0.456524; 0.299305
1.024; 0.912393; 0.726407; 0.708391; 0.469499
1.088; 0.931326; 0.728104; 0.604213; 0.409718
1.152; 0.931871; 0.729291; 0.576829; 0.392016
1.216; 0.944817; 0.728088; 0.622303; 0.428088
1.28; 0.948966; 0.726627; 0.625537; 0.431336
1.344; 0.958688; 0.725352; 0.627153; 0.436114
1.408; 0.960349; 0.723851; 0.652199; 0.453375
1.472; 0.960649; 0.722428; 0.665252; 0.461685
1.536; 0.967385; 0.720976; 0.667687; 0.465686
1.6; 0.978304; 0.719717; 0.669604; 0.47147
1.664; 0.987251; 0.718621; 0.662897; 0.470299
1.728; 0.989931; 0.717614; 0.674002; 0.478803
1.792; 0.983061; 0.716587; 0.681807; 0.480298
1.856; 0.976279; 0.71559; 0.690262; 0.482228
1.92; 0.970827; 0.714618; 0.698906; 0.484881
1.984; 0.965774; 0.713718; 0.698334; 0.481355
2.048; 0.980957; 0.713457; 0.64127; 0.448806
2.112; 0.989515; 0.712867; 0.666103; 0.469864
2.176; 0.987817; 0.712184; 0.674611; 0.474594
2.24; 0.979177; 0.711352; 0.682916; 0.475678
2.304; 0.970598; 0.710457; 0.686542; 0.473418
2.368; 0.963399; 0.709472; 0.696981; 0.47639
2.432; 0.972678; 0.708654; 0.685117; 0.472246
2.496; 0.983748; 0.708017; 0.673482; 0.469087
2.56; 0.988745; 0.707317; 0.678107; 0.474238
2.624; 0.986871; 0.706614; 0.690858; 0.481761
2.688; 0.981527; 0.705845; 0.697772; 0.48342
2.752; 0.97547; 0.7051; 0.705958; 0.485561
2.816; 0.969694; 0.704349; 0.701827; 0.47935
2.88; 0.964482; 0.703626; 0.708736; 0.480973
2.944; 0.979614; 0.703628; 0.656862; 0.452765
3.008; 0.989078; 0.703351; 0.672558; 0.467877
3.072; 0.987353; 0.702954; 0.67628; 0.469382
3.136; 0.978802; 0.702387; 0.688438; 0.473299
3.2; 0.970715; 0.701741; 0.696033; 0.474131
3.264; 0.963758; 0.700945; 0.696265; 0.470356
3.328; 0.964733; 0.700242; 0.693269; 0.468336
3.392; 0.975004; 0.699709; 0.678677; 0.463006
3.456; 0.983873; 0.699286; 0.678261; 0.466649
3.52; 0.989312; 0.698776; 0.687017; 0.47494
3.584; 0.986877; 0.698212; 0.696522; 0.479938
3.648; 0.980907; 0.697677; 0.703061; 0.481144
3.712; 0.974683; 0.697113; 0.706098; 0.479768
3.776; 0.969153; 0.696485; 0.70875; 0.478407
3.84; 0.964332; 0.6958; 0.709454; 0.476031
3.904; 0.969571; 0.695673; 0.682467; 0.460328
3.968; 0.98346; 0.695834; 0.662447; 0.453328
4.032; 0.992015; 0.695702; 0.675369; 0.466104
4.096; 0.984942; 0.695228; 0.681684; 0.466789
4.16; 0.976582; 0.694681; 0.691463; 0.469098
4.224; 0.968898; 0.694183; 0.698084; 0.469526
4.288; 0.962747; 0.693737; 0.707024; 0.472217
4.352; 0.972662; 0.693313; 0.688021; 0.463973
4.416; 0.984347; 0.692839; 0.676302; 0.461234
4.48; 0.992654; 0.692204; 0.683938; 0.469946
4.544; 0.989052; 0.691481; 0.6945; 0.474976
4.608; 0.98248; 0.690609; 0.699495; 0.474614
4.672; 0.975792; 0.68961; 0.703391; 0.473323
4.736; 0.970077; 0.688531; 0.70976; 0.474068
4.8; 0.975173; 0.6878; 0.68869; 0.461921
4.864; 0.97832; 0.686891; 0.695127; 0.467125
4.928; 0.98575; 0.68593; 0.672729; 0.45487
4.992; 0.986685; 0.685027; 0.68098; 0.460278
5.056; 0.981188; 0.684174; 0.686715; 0.460994
5.12; 0.972758; 0.683461; 0.69619; 0.462857
5.184; 0.964917; 0.682776; 0.699878; 0.461094
5.248; 0.967213; 0.682388; 0.688267; 0.454266
5.312; 0.978756; 0.682088; 0.682591; 0.455696
5.376; 0.989016; 0.681619; 0.682777; 0.460283
5.44; 0.993021; 0.681027; 0.687437; 0.464896
5.504; 0.98664; 0.68031; 0.696372; 0.46742
5.568; 0.979551; 0.679476; 0.700806; 0.466444
5.632; 0.973438; 0.678484; 0.705588; 0.466014
5.696; 0.968297; 0.677469; 0.711481; 0.466726
5.76; 0.973176; 0.676778; 0.684506; 0.450832
5.824; 0.987568; 0.676019; 0.664592; 0.443691
5.888; 0.993582; 0.675292; 0.675749; 0.453399
5.952; 0.985257; 0.674778; 0.692529; 0.460413
6.016; 0.975465; 0.674305; 0.698345; 0.459344
6.08; 0.966649; 0.673871; 0.704172; 0.458695
