time; orientation; distance; velocity towards goal direction; overall
0; 1; 0.68444; 0; 0
0.064; 1; 0.68444; 0.747102; 0.511346
0.128; 0.999988; 0.684589; 0.518278; 0.354803
0.192; 0.999995; 0.685213; 0.479825; 0.32878
0.256; 0.999993; 0.686376; 0.479825; 0.329338
0.32; 0.999974; 0.685921; 0.363337; 0.249214
0.384; 0.978393; 0.686198; 0.632925; 0.424928
0.448; 0.978447; 0.68872; 0.199963; 0.13475
0.512; 0.975819; 0.686849; 0.43625; 0.292392
0.576; 0.975843; 0.687117; 0.477937; 0.320466
0.64; 0.975854; 0.687258; 0.758642; 0.508793
0.704; 0.975867; 0.687288; 0.797361; 0.534792
0.768; 0.975872; 0.687316; 0.79739; 0.534836
0.832; 0.975874; 0.687342; 0.79739; 0.534857
0.896; 0.975876; 0.687367; 0.797361; 0.534858
0.96; 0.975878; 0.68739; 0.79739; 0.534896
1.024; 0.979087; 0.687542; 0.780038; 0.525093
1.088; 0.979095; 0.687559; 0.797985; 0.537192
1.152; 0.979091; 0.687575; 0.797959; 0.537185
1.216; 0.979088; 0.687591; 0.797932; 0.537177
1.28; 0.979086; 0.687606; 0.797992; 0.537229
1.344; 0.979086; 0.687621; 0.797963; 0.53722
1.408; 0.979085; 0.687635; 0.797963; 0.537231
1.472; 0.979084; 0.68765; 0.797992; 0.537262
1.536; 0.979082; 0.687664; 0.797933; 0.537232
1.6; 0.979079; 0.687679; 0.797963; 0.537262
1.664; 0.979077; 0.687694; 0.797933; 0.537253
1.728; 0.979076; 0.687709; 0.797933; 0.537264
1.792; 0.979076; 0.687724; 0.797963; 0.537296
1.856; 0.979076; 0.687741; 0.797933; 0.537289
1.92; 0.979077; 0.687758; 0.797962; 0.537322
1.984; 0.979077; 0.687776; 0.797962; 0.537337
2.048; 0.979077; 0.687796; 0.797992; 0.537372
2.112; 0.979078; 0.687816; 0.797932; 0.537348
2.176; 0.979079; 0.687838; 0.797962; 0.537386
2.24; 0.97908; 0.687862; 0.797962; 0.537405
2.304; 0.979081; 0.687887; 0.797962; 0.537425
2.368; 0.979082; 0.687914; 0.797962; 0.537447
2.432; 0.979084; 0.687942; 0.797962; 0.53747
2.496; 0.979085; 0.687973; 0.797962; 0.537495
2.56; 0.979087; 0.688006; 0.797962; 0.537522
2.624; 0.979087; 0.688042; 0.797963; 0.53755
2.688; 0.979086; 0.68794; 0.797947; 0.537459
2.752; 0.979085; 0.687904; 0.79753; 0.537149
2.816; 0.979084; 0.687929; 0.797506; 0.537152
2.88; 0.979084; 0.687954; 0.797535; 0.537192
2.944; 0.975154; 0.688159; 0.779725; 0.523243
3.008; 0.986283; 0.689405; 0.6634; 0.451078
3.072; 0.984011; 0.689054; 0.788647; 0.534732
3.136; 0.984015; 0.688463; 0.798645; 0.541048
3.2; 0.984022; 0.687875; 0.798614; 0.540569
3.264; 0.984024; 0.687289; 0.798614; 0.54011
3.328; 0.984024; 0.68672; 0.798679; 0.539706
3.392; 0.984023; 0.686686; 0.798395; 0.539487
3.456; 0.984021; 0.686621; 0.798427; 0.539457
3.52; 0.980022; 0.686005; 0.785383; 0.528013
3.584; 0.973738; 0.685749; 0.769106; 0.513563
3.648; 0.973731; 0.685457; 0.797155; 0.532061
3.712; 0.973751; 0.685399; 0.797123; 0.532006
3.776; 0.971898; 0.685355; 0.788706; 0.525353
3.84; 0.969095; 0.685076; 0.783077; 0.519888
3.904; 0.963999; 0.684702; 0.771772; 0.50941
3.968; 0.984063; 0.686486; 0.615634; 0.415889
4.032; 0.982643; 0.686332; 0.786466; 0.530408
4.096; 0.982838; 0.686114; 0.793701; 0.535223
4.16; 0.981182; 0.685914; 0.78372; 0.527449
4.224; 0.981196; 0.685524; 0.798492; 0.537092
