time; orientation; distance; velocity towards goal direction; overall
0; 1; 0.68444; 0; 0
0.064; 1; 0.68444; 0.747102; 0.511346
0.128; 0.999988; 0.684589; 0.518278; 0.354803
0.192; 0.999995; 0.685213; 0.479825; 0.32878
0.256; 0.999983; 0.68703; 0.19879; 0.136573
0.32; 0.999979; 0.689043; 0.121112; 0.0834499
0.384; 0.999989; 0.693348; 0.159892; 0.11086
0.448; 0.999989; 0.700014; 0.159951; 0.111967
0.512; 0.978413; 0.706945; 0.313004; 0.2165
0.576; 0.97425; 0.708079; 0.732516; 0.505323
0.64; 0.974036; 0.708914; 0.760571; 0.52518
0.704; 0.97405; 0.709067; 0.796963; 0.550435
0.768; 0.9594; 0.712182; 0.647339; 0.442306
0.832; 0.958126; 0.71271; 0.784651; 0.535811
0.896; 0.958163; 0.713036; 0.795036; 0.543173
0.96; 0.95818; 0.713371; 0.795; 0.543412
1.024; 0.958185; 0.713712; 0.79512; 0.543757
1.088; 0.958187; 0.714059; 0.795178; 0.544062
1.152; 0.958188; 0.714412; 0.795207; 0.544352
1.216; 0.95819; 0.714773; 0.795236; 0.544647
1.28; 0.958191; 0.715141; 0.795295; 0.544969
1.344; 0.958192; 0.715517; 0.795206; 0.545195
1.408; 0.958193; 0.715901; 0.795265; 0.545529
1.472; 0.958194; 0.716294; 0.795206; 0.545788
1.536; 0.958196; 0.716694; 0.795236; 0.546115
1.6; 0.958199; 0.717103; 0.795236; 0.546428
1.664; 0.958204; 0.717519; 0.795266; 0.546769
1.728; 0.958209; 0.717945; 0.795236; 0.547076
1.792; 0.958214; 0.718379; 0.795266; 0.547429
1.856; 0.958217; 0.718595; 0.795236; 0.547575
1.92; 0.958217; 0.717572; 0.795236; 0.546796
1.984; 0.958215; 0.715959; 0.795266; 0.545586
2.048; 0.958213; 0.714357; 0.795206; 0.544324
2.112; 0.95821; 0.712765; 0.795265; 0.543149
2.176; 0.958207; 0.711183; 0.795265; 0.541942
2.24; 0.958203; 0.709612; 0.795206; 0.540702
2.304; 0.9582; 0.708052; 0.795294; 0.539571
2.368; 0.958197; 0.706502; 0.795235; 0.538349
2.432; 0.958195; 0.704965; 0.795206; 0.537157
2.496; 0.958194; 0.703439; 0.795265; 0.536033
2.56; 0.958194; 0.701924; 0.795235; 0.534859
2.624; 0.958193; 0.700422; 0.795265; 0.533734
2.688; 0.958194; 0.698933; 0.795236; 0.53258
2.752; 0.958195; 0.697456; 0.795236; 0.531455
2.816; 0.958198; 0.695993; 0.795236; 0.530342
2.88; 0.958202; 0.694543; 0.795206; 0.52922
2.944; 0.958207; 0.693107; 0.795265; 0.528167
3.008; 0.958212; 0.691684; 0.795236; 0.527067
3.072; 0.958216; 0.690277; 0.795266; 0.526016
3.136; 0.958218; 0.688883; 0.795206; 0.524916
3.2; 0.958217; 0.687505; 0.795295; 0.523923
3.264; 0.958215; 0.686141; 0.795236; 0.522844
3.328; 0.958213; 0.684793; 0.795265; 0.521835
3.392; 0.958209; 0.68346; 0.795236; 0.520798
3.456; 0.958206; 0.682142; 0.795235; 0.519791
3.52; 0.958202; 0.68084; 0.795265; 0.518817
3.584; 0.958199; 0.679554; 0.795235; 0.517816
3.648; 0.958197; 0.678284; 0.795235; 0.516847
3.712; 0.958196; 0.677031; 0.795235; 0.515891
3.776; 0.958195; 0.675794; 0.795265; 0.514968
3.84; 0.958194; 0.674574; 0.795206; 0.513999
3.904; 0.958194; 0.673371; 0.795265; 0.513121
3.968; 0.958195; 0.672185; 0.795206; 0.51218
4.032; 0.958197; 0.671017; 0.795265; 0.511329
4.096; 0.9582; 0.669866; 0.795236; 0.510435
4.16; 0.958205; 0.668733; 0.795236; 0.509574
4.224; 0.95821; 0.667619; 0.795265; 0.508746
