time; orientation; distance; velocity towards goal direction; overall
0; 1; 0.68444; 0; 0
0.064; 1; 0.68444; 0.747102; 0.511346
0.128; 0.999983; 0.684589; 0.518278; 0.354802
0.192; 0.981058; 0.684706; 0.687839; 0.462046
0.256; 0.977511; 0.684145; 0.220439; 0.147421
0.32; 0.967774; 0.684597; 0.352929; 0.233828
0.384; 0.931919; 0.685555; 0.21538; 0.137602
0.448; 0.903082; 0.685405; 0.611371; 0.378424
0.512; 0.878503; 0.686248; 0.0782442; 0.0471712
0.576; 0.879191; 0.685115; 0.693086; 0.417478
0.64; 0.878942; 0.683957; 0.743401; 0.446902
0.704; 0.878523; 0.682831; 0.741087; 0.444566
0.768; 0.878798; 0.681708; 0.753325; 0.451305
0.832; 0.879382; 0.681861; 0.507735; 0.304446
0.896; 0.902482; 0.681728; 0.624582; 0.384272
0.96; 0.903948; 0.682725; 0.478159; 0.295095
1.024; 0.91443; 0.6824; 0.706288; 0.440729
1.088; 0.927209; 0.68216; 0.715916; 0.45282
1.152; 0.937222; 0.681946; 0.728582; 0.465662
1.216; 0.950264; 0.681854; 0.69771; 0.452075
1.28; 0.959722; 0.68166; 0.728979; 0.476901
1.344; 0.965683; 0.681415; 0.739925; 0.486893
1.408; 0.967904; 0.681154; 0.753404; 0.496713
1.472; 0.969779; 0.680858; 0.763812; 0.504331
1.536; 0.971172; 0.680556; 0.765157; 0.50572
1.6; 0.972847; 0.680226; 0.769611; 0.509295
1.664; 0.972544; 0.679904; 0.776021; 0.513133
1.728; 0.972317; 0.67958; 0.777854; 0.513981
1.792; 0.972347; 0.679245; 0.779222; 0.514647
1.856; 0.971169; 0.678932; 0.783045; 0.516307
1.92; 0.973443; 0.678658; 0.778204; 0.514109
1.984; 0.975604; 0.678425; 0.77275; 0.511464
2.048; 0.977556; 0.678232; 0.773976; 0.513154
2.112; 0.978993; 0.678075; 0.776937; 0.515755
2.176; 0.979195; 0.677905; 0.779787; 0.517624
2.24; 0.979327; 0.677751; 0.782266; 0.519221
2.304; 0.979312; 0.677465; 0.785375; 0.521056
2.368; 0.979122; 0.676749; 0.787215; 0.521624
2.432; 0.979235; 0.676026; 0.79043; 0.523256
2.496; 0.979286; 0.675316; 0.793247; 0.524596
2.56; 0.979509; 0.674621; 0.790371; 0.522274
2.624; 0.979488; 0.673955; 0.789626; 0.521256
2.688; 0.979509; 0.673298; 0.793986; 0.523634
2.752; 0.979585; 0.672667; 0.79352; 0.522878
2.816; 0.979465; 0.672189; 0.78066; 0.513976
2.88; 0.979352; 0.67168; 0.785005; 0.516385
2.944; 0.979387; 0.671127; 0.786025; 0.516649
3.008; 0.979459; 0.670565; 0.784255; 0.515092
3.072; 0.979189; 0.670043; 0.788586; 0.517391
3.136; 0.978476; 0.669473; 0.789166; 0.516954
3.2; 0.977889; 0.668934; 0.792008; 0.518087
3.264; 0.978121; 0.668399; 0.791648; 0.51756
3.328; 0.978712; 0.667884; 0.790353; 0.516627
3.392; 0.978738; 0.667371; 0.791508; 0.516999
3.456; 0.978415; 0.666886; 0.789429; 0.515096
3.52; 0.978433; 0.666379; 0.793111; 0.517114
3.584; 0.978245; 0.66589; 0.787714; 0.513119
3.648; 0.978271; 0.665404; 0.795411; 0.51777
3.712; 0.978558; 0.664909; 0.790661; 0.514445
3.776; 0.979313; 0.664506; 0.791483; 0.515065
3.84; 0.979979; 0.664088; 0.792959; 0.516052
3.904; 0.980508; 0.663667; 0.790463; 0.514379
3.968; 0.981226; 0.663274; 0.792105; 0.515519
4.032; 0.981223; 0.662848; 0.796314; 0.517923
4.096; 0.981851; 0.662446; 0.793691; 0.516235
4.16; 0.98276; 0.662129; 0.779931; 0.507512
4.224; 0.983391; 0.661773; 0.785314; 0.511067
