time; orientation; distance; velocity towards goal direction; overall
0; 1; 0.68444; 0; 0
0.064; 1; 0.68444; 0.747102; 0.511346
0.128; 0.999983; 0.684589; 0.518278; 0.354802
0.192; 0.981058; 0.684706; 0.687839; 0.462046
0.256; 0.977894; 0.684592; 0.783323; 0.524402
0.32; 0.95018; 0.685081; 0.355309; 0.231288
0.384; 0.94052; 0.684961; 0.686105; 0.442002
0.448; 0.918936; 0.685971; 0.599278; 0.377763
0.512; 0.924882; 0.686253; 0.6772; 0.429821
0.576; 0.923866; 0.686182; 0.730416; 0.46304
0.64; 0.919826; 0.68816; 0.496408; 0.31422
0.704; 0.945022; 0.689234; 0.631333; 0.411213
0.768; 0.949167; 0.68946; 0.753762; 0.493272
0.832; 0.967427; 0.690459; 0.66868; 0.446657
0.896; 0.968373; 0.689717; 0.504931; 0.337245
0.96; 0.966792; 0.69014; 0.604902; 0.403604
1.024; 0.94574; 0.691281; 0.583198; 0.381279
1.088; 0.944218; 0.691318; 0.735749; 0.480264
1.152; 0.949873; 0.691474; 0.734316; 0.482307
1.216; 0.953889; 0.691519; 0.757956; 0.499973
1.28; 0.964954; 0.69157; 0.72006; 0.48052
1.344; 0.970974; 0.691521; 0.750457; 0.503893
1.408; 0.976761; 0.691426; 0.751768; 0.507712
1.472; 0.979423; 0.691305; 0.75836; 0.51347
1.536; 0.977858; 0.691135; 0.764683; 0.516797
1.6; 0.976437; 0.690916; 0.769681; 0.519254
1.664; 0.973594; 0.69068; 0.77283; 0.519683
1.728; 0.971363; 0.690417; 0.776193; 0.52055
1.792; 0.973549; 0.687159; 0.494304; 0.330681
1.856; 0.979096; 0.686682; 0.704529; 0.473675
1.92; 0.984891; 0.686568; 0.755877; 0.51112
1.984; 0.988536; 0.686516; 0.760421; 0.516056
2.048; 0.988158; 0.686476; 0.767587; 0.52069
2.112; 0.987342; 0.686442; 0.776194; 0.526067
2.176; 0.98563; 0.686438; 0.776091; 0.525083
2.24; 0.983549; 0.686476; 0.774345; 0.522825
2.304; 0.982592; 0.686492; 0.784553; 0.529214
2.368; 0.980827; 0.686573; 0.781595; 0.526333
2.432; 0.979678; 0.686622; 0.789906; 0.531345
2.496; 0.977767; 0.686714; 0.781232; 0.524556
2.56; 0.97765; 0.686773; 0.787102; 0.528479
2.624; 0.976854; 0.686838; 0.787912; 0.528642
2.688; 0.979503; 0.686997; 0.756928; 0.509349
2.752; 0.981192; 0.687064; 0.768184; 0.517865
2.816; 0.989023; 0.6874; 0.73462; 0.499434
2.88; 0.996689; 0.68788; 0.723299; 0.495896
2.944; 0.990149; 0.688305; 0.731052; 0.49823
3.008; 0.990639; 0.688515; 0.751278; 0.512424
3.072; 0.988687; 0.688508; 0.78344; 0.533303
3.136; 0.987249; 0.688543; 0.782557; 0.531954
3.2; 0.988938; 0.688545; 0.78822; 0.536721
3.264; 0.992095; 0.688595; 0.772494; 0.52773
3.328; 0.994702; 0.688626; 0.779022; 0.533613
3.392; 0.996038; 0.688689; 0.776147; 0.532406
3.456; 0.997383; 0.688728; 0.789355; 0.542228
3.52; 0.99802; 0.68878; 0.788373; 0.54194
3.584; 0.997373; 0.68883; 0.791754; 0.543951
3.648; 0.996089; 0.688891; 0.790068; 0.542142
3.712; 0.99545; 0.688932; 0.795408; 0.545489
3.776; 0.995074; 0.68915; 0.774293; 0.530976
3.84; 0.994922; 0.6893; 0.785705; 0.538836
3.904; 0.994213; 0.689376; 0.795019; 0.544895
3.968; 0.993878; 0.689456; 0.793689; 0.543864
4.032; 0.993147; 0.689547; 0.793992; 0.543743
4.096; 0.992168; 0.689629; 0.793554; 0.542971
4.16; 0.991981; 0.689697; 0.796049; 0.54463
4.224; 0.995812; 0.689852; 0.77282; 0.530898
