time; orientation; distance; velocity towards goal direction; overall
0; 0.999898; 0.68444; 0; 0
0.064; 0.999899; 0.68444; 0.0163719; 0.0112044
0.128; 0.982743; 0.684398; 0.640469; 0.430771
0.192; 0.973418; 0.684125; 0.712338; 0.474375
0.256; 0.963719; 0.683801; 0.707798; 0.466433
0.32; 0.955828; 0.683417; 0.714529; 0.466751
0.384; 0.966781; 0.683139; 0.679384; 0.448697
0.448; 0.986912; 0.683024; 0.635804; 0.428586
0.512; 0.957721; 0.683037; 0.595969; 0.389858
0.576; 0.956389; 0.682494; 0.731775; 0.477652
0.64; 0.951438; 0.682016; 0.717294; 0.465449
0.704; 0.963673; 0.681732; 0.683616; 0.449113
0.768; 0.979229; 0.681562; 0.666483; 0.444815
0.832; 0.986178; 0.681455; 0.665291; 0.447099
0.896; 0.983136; 0.681268; 0.69778; 0.467359
0.96; 0.977915; 0.680955; 0.723574; 0.48184
1.024; 0.972921; 0.680625; 0.722533; 0.478457
1.088; 0.969922; 0.68027; 0.735176; 0.485076
1.152; 0.979441; 0.680059; 0.704509; 0.469258
1.216; 0.989273; 0.679968; 0.689876; 0.464062
1.28; 0.983977; 0.679796; 0.717868; 0.480185
1.344; 0.980306; 0.679528; 0.735545; 0.48998
1.408; 0.976226; 0.679238; 0.733142; 0.48614
1.472; 0.985005; 0.679097; 0.707342; 0.473151
1.536; 0.987866; 0.679045; 0.695863; 0.466788
1.6; 0.988968; 0.678907; 0.718979; 0.482735
1.664; 0.985549; 0.678678; 0.736638; 0.492716
1.728; 0.981443; 0.678435; 0.733284; 0.488254
1.792; 0.978587; 0.678142; 0.737701; 0.489553
1.856; 0.975421; 0.67782; 0.743136; 0.491332
1.92; 0.984547; 0.677682; 0.710039; 0.473745
1.984; 0.979722; 0.67742; 0.734695; 0.487605
2.048; 0.977333; 0.677084; 0.750303; 0.496503
2.112; 0.986484; 0.67694; 0.71019; 0.474259
2.176; 0.986665; 0.676893; 0.69875; 0.466672
2.24; 0.987927; 0.676732; 0.725823; 0.485258
2.304; 0.986661; 0.67646; 0.747657; 0.499013
2.368; 0.984588; 0.676217; 0.738349; 0.491589
2.432; 0.981821; 0.675945; 0.738741; 0.49027
2.496; 0.979167; 0.67563; 0.740393; 0.48981
2.56; 0.976975; 0.675291; 0.746311; 0.492373
2.624; 0.975262; 0.674939; 0.744818; 0.490271
2.688; 0.986285; 0.674871; 0.702267; 0.46744
2.752; 0.988857; 0.674884; 0.697862; 0.465728
2.816; 0.990328; 0.67474; 0.730114; 0.487872
2.88; 0.989126; 0.674513; 0.739538; 0.493404
2.944; 0.986455; 0.67429; 0.74157; 0.493261
3.008; 0.984251; 0.67404; 0.74695; 0.495545
3.072; 0.982683; 0.673754; 0.744135; 0.492682
3.136; 0.98148; 0.673476; 0.740678; 0.489591
3.2; 0.980009; 0.673186; 0.754355; 0.497669
