time; orientation; distance; velocity towards goal direction; overall
0; 0.999898; 0.68444; 0; 0
0.064; 0.999899; 0.68444; 0.0163719; 0.0112044
0.128; 0.982743; 0.684402; 0.641685; 0.431592
0.192; 0.972956; 0.684121; 0.708075; 0.471308
0.256; 0.962207; 0.683771; 0.696738; 0.458404
0.32; 0.953666; 0.683356; 0.711053; 0.463389
0.384; 0.965123; 0.683035; 0.678658; 0.44738
0.448; 0.985835; 0.682937; 0.609417; 0.410298
0.512; 0.960985; 0.682908; 0.579018; 0.379989
0.576; 0.959113; 0.682365; 0.731806; 0.478942
0.64; 0.953605; 0.681878; 0.71374; 0.464104
0.704; 0.965504; 0.681538; 0.681243; 0.448277
0.768; 0.980438; 0.681387; 0.658838; 0.440142
0.832; 0.970701; 0.681134; 0.695961; 0.460153
0.896; 0.967111; 0.680713; 0.726621; 0.478353
0.96; 0.976798; 0.680464; 0.694115; 0.461361
1.024; 0.986775; 0.680308; 0.688034; 0.461885
1.088; 0.980835; 0.680097; 0.709313; 0.473157
1.152; 0.977361; 0.679773; 0.729643; 0.484763
1.216; 0.973643; 0.679456; 0.734116; 0.485652
1.28; 0.982969; 0.679254; 0.707481; 0.472375
1.344; 0.987135; 0.679186; 0.688304; 0.461472
1.408; 0.986358; 0.679028; 0.715176; 0.478999
1.472; 0.981694; 0.678768; 0.731053; 0.487132
1.536; 0.97792; 0.678452; 0.734743; 0.487482
1.6; 0.974106; 0.67812; 0.735444; 0.485806
1.664; 0.970819; 0.677779; 0.74015; 0.487019
1.728; 0.980763; 0.677607; 0.705004; 0.468526
1.792; 0.986209; 0.677541; 0.69088; 0.461644
1.856; 0.984971; 0.677355; 0.723515; 0.482711
1.92; 0.981681; 0.677063; 0.736988; 0.489846
1.984; 0.978603; 0.676716; 0.739864; 0.489965
2.048; 0.975697; 0.676369; 0.742297; 0.489865
2.112; 0.973134; 0.676034; 0.741267; 0.487658
2.176; 0.98322; 0.675904; 0.70497; 0.468497
2.24; 0.97869; 0.67566; 0.726803; 0.480607
2.304; 0.98607; 0.67551; 0.709412; 0.47254
2.368; 0.98307; 0.675261; 0.732768; 0.486432
2.432; 0.980634; 0.674934; 0.744335; 0.492648
2.496; 0.97867; 0.674585; 0.745518; 0.492188
2.56; 0.98635; 0.674459; 0.711549; 0.473361
2.624; 0.984778; 0.674225; 0.735157; 0.488116
2.688; 0.982563; 0.673973; 0.744226; 0.492842
2.752; 0.980668; 0.673683; 0.746219; 0.492996
2.816; 0.988635; 0.67361; 0.705819; 0.470043
2.88; 0.987346; 0.673428; 0.739559; 0.491738
2.944; 0.98527; 0.673209; 0.744642; 0.493915
3.008; 0.982932; 0.672946; 0.745872; 0.493364
3.072; 0.990527; 0.672948; 0.701757; 0.467772
3.136; 0.989054; 0.6728; 0.736976; 0.490409
3.2; 0.987154; 0.672564; 0.746502; 0.495621
