time; orientation; distance; velocity towards goal direction; overall
0; 1; 0.682441; 0; 0
0.064; 1; 0.682441; 0.0164197; 0.0112055
0.128; 0.991744; 0.682432; 0.64176; 0.434342
0.192; 0.971369; 0.682339; 0.635642; 0.421305
0.256; 0.940714; 0.682318; 0.587057; 0.376812
0.32; 0.909232; 0.682302; 0.585118; 0.36299
0.384; 0.87724; 0.68243; 0.59016; 0.353302
0.448; 0.844821; 0.682596; 0.582301; 0.335797
0.512; 0.810407; 0.682796; 0.573399; 0.317286
0.576; 0.775498; 0.68301; 0.573221; 0.30362
0.64; 0.748363; 0.683128; 0.580121; 0.296574
0.704; 0.716615; 0.683367; 0.577875; 0.282992
0.768; 0.685064; 0.683599; 0.578373; 0.270857
0.832; 0.656231; 0.684018; 0.569768; 0.255754
0.896; 0.62469; 0.684412; 0.586052; 0.250564
0.96; 0.611495; 0.685588; 0.495874; 0.207887
1.024; 0.601747; 0.686136; 0.588626; 0.243032
1.088; 0.631343; 0.686796; 0.574394; 0.249059
1.152; 0.664372; 0.687474; 0.576106; 0.26313
1.216; 0.683269; 0.688491; 0.530385; 0.249507
1.28; 0.714824; 0.687889; 0.56502; 0.277831
1.344; 0.736964; 0.68634; 0.55209; 0.279251
1.408; 0.768527; 0.684381; 0.569694; 0.299639
1.472; 0.787241; 0.683275; 0.572719; 0.308067
1.536; 0.81665; 0.681151; 0.571427; 0.317864
1.6; 0.837048; 0.680022; 0.591751; 0.336831
1.664; 0.859386; 0.678558; 0.592839; 0.34571
1.728; 0.877978; 0.677575; 0.610092; 0.362941
1.792; 0.894069; 0.676875; 0.624537; 0.377953
1.856; 0.908359; 0.676481; 0.645055; 0.396379
1.92; 0.919383; 0.676359; 0.659314; 0.409983
1.984; 0.929796; 0.676424; 0.67166; 0.422432
2.048; 0.938669; 0.676614; 0.685205; 0.435185
2.112; 0.945444; 0.676876; 0.696938; 0.446005
2.176; 0.950648; 0.677228; 0.704089; 0.453296
2.24; 0.955185; 0.677576; 0.707397; 0.457835
2.304; 0.959294; 0.677945; 0.714178; 0.464465
2.368; 0.96264; 0.678401; 0.717465; 0.468545
2.432; 0.965902; 0.678842; 0.717703; 0.470594
2.496; 0.968498; 0.67927; 0.722785; 0.4755
2.56; 0.971038; 0.679686; 0.725946; 0.479126
2.624; 0.972622; 0.680135; 0.7307; 0.483368
2.688; 0.973908; 0.680555; 0.730312; 0.484049
2.752; 0.975077; 0.68101; 0.732299; 0.486274
2.816; 0.976895; 0.68139; 0.732003; 0.487255
2.88; 0.977886; 0.681825; 0.736852; 0.491295
2.944; 0.978803; 0.682247; 0.737671; 0.492607
3.008; 0.979836; 0.682582; 0.738883; 0.494179
3.072; 0.980463; 0.68296; 0.735655; 0.492607
3.136; 0.981521; 0.683309; 0.734521; 0.49263
3.2; 0.98268; 0.683711; 0.737386; 0.495427
3.264; 0.983558; 0.684091; 0.737251; 0.496054
3.328; 0.984087; 0.684439; 0.741017; 0.49911
3.392; 0.984273; 0.684849; 0.742437; 0.500461
3.456; 0.984277; 0.685196; 0.740062; 0.499115
3.52; 0.984795; 0.685491; 0.740475; 0.499871
3.584; 0.984946; 0.685831; 0.738306; 0.498731
3.648; 0.985268; 0.686143; 0.738425; 0.499201
3.712; 0.985492; 0.686453; 0.743324; 0.502854
3.776; 0.985643; 0.686793; 0.740031; 0.500952
3.84; 0.986073; 0.686658; 0.744517; 0.504108
3.904; 0.985886; 0.686284; 0.738928; 0.499957
3.968; 0.985534; 0.685892; 0.741378; 0.501149
