time; orientation; distance; velocity towards goal direction; overall
0; 1; 0.682441; 0; 0
0.064; 1; 0.682441; 0.746619; 0.509523
0.128; 0.999984; 0.682075; 0.0444805; 0.0303386
0.192; 0.99999; 0.682096; 0.159927; 0.109084
0.256; 0.999983; 0.683633; 0.120947; 0.0826818
0.32; 0.999986; 0.687769; 0.159937; 0.109998
0.384; 0.999985; 0.694244; 0.159937; 0.111033
0.448; 0.977839; 0.702893; 0.0351605; 0.0241664
0.512; 0.939853; 0.707803; 0.482964; 0.321283
0.576; 0.951145; 0.714168; 0.332491; 0.225854
0.64; 0.949684; 0.715204; 0.745876; 0.506612
0.704; 0.941362; 0.719139; 0.642678; 0.435074
0.768; 0.948685; 0.721217; 0.647221; 0.442834
0.832; 0.947957; 0.72134; 0.77378; 0.52911
0.896; 0.938882; 0.722107; 0.632787; 0.429013
0.96; 0.940636; 0.722453; 0.67832; 0.460962
1.024; 0.945081; 0.723322; 0.623951; 0.426532
1.088; 0.949908; 0.72395; 0.65841; 0.452779
1.152; 0.955654; 0.724571; 0.64665; 0.447765
1.216; 0.971853; 0.724195; 0.617123; 0.434338
1.28; 0.984396; 0.722863; 0.637079; 0.453335
1.344; 0.990645; 0.721489; 0.658657; 0.470768
1.408; 0.986014; 0.720046; 0.668983; 0.474961
1.472; 0.979018; 0.718583; 0.669473; 0.470978
1.536; 0.972408; 0.717036; 0.679504; 0.473786
1.6; 0.966305; 0.715405; 0.687286; 0.475121
1.664; 0.969085; 0.713867; 0.685867; 0.474481
1.728; 0.972761; 0.712503; 0.685676; 0.475239
1.792; 0.975174; 0.711145; 0.682918; 0.473597
1.856; 0.976072; 0.709831; 0.692852; 0.48004
1.92; 0.975694; 0.708496; 0.703824; 0.486537
1.984; 0.972115; 0.707104; 0.705785; 0.485146
2.048; 0.973965; 0.70582; 0.698789; 0.480378
2.112; 0.975956; 0.704611; 0.703202; 0.483571
2.176; 0.975546; 0.703441; 0.703279; 0.482617
2.24; 0.975278; 0.702265; 0.70518; 0.48298
2.304; 0.974241; 0.701113; 0.712325; 0.486556
2.368; 0.973429; 0.699924; 0.720717; 0.491043
2.432; 0.981355; 0.699407; 0.686273; 0.471035
2.496; 0.985668; 0.698716; 0.691351; 0.476135
2.56; 0.984557; 0.697865; 0.693552; 0.476531
2.624; 0.981145; 0.697002; 0.706746; 0.483316
2.688; 0.975998; 0.696099; 0.712745; 0.484233
2.752; 0.971255; 0.695178; 0.712343; 0.480971
2.816; 0.975222; 0.694316; 0.712799; 0.482645
2.88; 0.977215; 0.693512; 0.711932; 0.482484
2.944; 0.986305; 0.693072; 0.685584; 0.468652
3.008; 0.989762; 0.692515; 0.691571; 0.47402
3.072; 0.990503; 0.691792; 0.698172; 0.478403
3.136; 0.985007; 0.691034; 0.703973; 0.479175
3.2; 0.980316; 0.690207; 0.712102; 0.481823
3.264; 0.976203; 0.689296; 0.714797; 0.480982
3.328; 0.978214; 0.6884; 0.716852; 0.48273
3.392; 0.978551; 0.687601; 0.71176; 0.47891
3.456; 0.988207; 0.687382; 0.683682; 0.464408
3.52; 0.988995; 0.686972; 0.690222; 0.468945
3.584; 0.985717; 0.686455; 0.695824; 0.47083
3.648; 0.981019; 0.685754; 0.704618; 0.474023
3.712; 0.98316; 0.684967; 0.716677; 0.482634
3.776; 0.98317; 0.684329; 0.713166; 0.479827
3.84; 0.981575; 0.683705; 0.715974; 0.480495
3.904; 0.97955; 0.683096; 0.718725; 0.480918
3.968; 0.983903; 0.682799; 0.693806; 0.466105
4.032; 0.986392; 0.682371; 0.705707; 0.475002
4.096; 0.99038; 0.682287; 0.683492; 0.461852
4.16; 0.983254; 0.681996; 0.69145; 0.463669
4.224; 0.974275; 0.681626; 0.699769; 0.464711
4.288; 0.974056; 0.680951; 0.711751; 0.472093
4.352; 0.981688; 0.680449; 0.702793; 0.469458
4.416; 0.98895; 0.680067; 0.701932; 0.472086
4.48; 0.991771; 0.679583; 0.706495; 0.476171
4.544; 0.988098; 0.679113; 0.710236; 0.47659
4.608; 0.983198; 0.678575; 0.714907; 0.476967
4.672; 0.978994; 0.677948; 0.723687; 0.480316
4.736; 0.975072; 0.677317; 0.727549; 0.480497
4.8; 0.98068; 0.67726; 0.690347; 0.458512
