time; orientation; distance; velocity towards goal direction; overall
0; 0.999898; 0.68444; 0; 0
0.064; 0.999891; 0.68444; 0.746628; 0.510967
0.128; 0.999885; 0.684324; 0.236948; 0.16213
0.192; 0.99989; 0.684418; 0.159892; 0.109421
0.256; 0.999889; 0.686004; 0.121053; 0.0830339
0.32; 0.980305; 0.689055; 0.336029; 0.226982
0.384; 0.95709; 0.694753; 0.335055; 0.222792
0.448; 0.960072; 0.695046; 0.724333; 0.483343
0.512; 0.943869; 0.697607; 0.610941; 0.402274
0.576; 0.912341; 0.699123; 0.307809; 0.196332
0.64; 0.875373; 0.702721; 0.458956; 0.282324
0.704; 0.818606; 0.706465; 0.354631; 0.205089
0.768; 0.816584; 0.707207; 0.569932; 0.329132
0.832; 0.837556; 0.708894; 0.555604; 0.329883
0.896; 0.85893; 0.708649; 0.575941; 0.350563
0.96; 0.878929; 0.708272; 0.591453; 0.368192
1.024; 0.895303; 0.707827; 0.614209; 0.389236
1.088; 0.91748; 0.706891; 0.589326; 0.382212
1.152; 0.935056; 0.706129; 0.622122; 0.410769
1.216; 0.951325; 0.705514; 0.623829; 0.418697
1.28; 0.961454; 0.70523; 0.647308; 0.438904
1.344; 0.969292; 0.705233; 0.664266; 0.454077
1.408; 0.975924; 0.705197; 0.660553; 0.454605
1.472; 0.979517; 0.705251; 0.666607; 0.460496
1.536; 0.981112; 0.705415; 0.665512; 0.460595
1.6; 0.981345; 0.705696; 0.678358; 0.469784
1.664; 0.977095; 0.706017; 0.677247; 0.467196
1.728; 0.974903; 0.706523; 0.692664; 0.477102
1.792; 0.975481; 0.706378; 0.660219; 0.454929
1.856; 0.975461; 0.706429; 0.675645; 0.465583
1.92; 0.97083; 0.706635; 0.676235; 0.463912
1.984; 0.965163; 0.706858; 0.684137; 0.466741
2.048; 0.966796; 0.707284; 0.691252; 0.472677
2.112; 0.975471; 0.707452; 0.671708; 0.463545
2.176; 0.982999; 0.707619; 0.660582; 0.459494
2.24; 0.989573; 0.707839; 0.667339; 0.467443
2.304; 0.991136; 0.708289; 0.670914; 0.470989
2.368; 0.986532; 0.708907; 0.683041; 0.477692
2.432; 0.981618; 0.709636; 0.694855; 0.48403
2.496; 0.978248; 0.710503; 0.698851; 0.485735
2.56; 0.983968; 0.710683; 0.671026; 0.469241
2.624; 0.988478; 0.710536; 0.681655; 0.47876
2.688; 0.985604; 0.71049; 0.689792; 0.483035
2.752; 0.987826; 0.710169; 0.667402; 0.468197
2.816; 0.98618; 0.710021; 0.677878; 0.474657
2.88; 0.980351; 0.709957; 0.689043; 0.479579
2.944; 0.980355; 0.709795; 0.683893; 0.475888
3.008; 0.986026; 0.709703; 0.691522; 0.483917
3.072; 0.993125; 0.709551; 0.687599; 0.484533
3.136; 0.996642; 0.709474; 0.692729; 0.489823
3.2; 0.991858; 0.709455; 0.695104; 0.48913
3.264; 0.987207; 0.708769; 0.701037; 0.490517
3.328; 0.983066; 0.707997; 0.704923; 0.490632
3.392; 0.979565; 0.707227; 0.708245; 0.490654
3.456; 0.983971; 0.706089; 0.684579; 0.475625
3.52; 0.992148; 0.70531; 0.670729; 0.469357
3.584; 0.992315; 0.704601; 0.672802; 0.470414
3.648; 0.983469; 0.704005; 0.676284; 0.468237
3.712; 0.975908; 0.703576; 0.689312; 0.4733
3.776; 0.974606; 0.703233; 0.690979; 0.47358
3.84; 0.982112; 0.702867; 0.687078; 0.474286
3.904; 0.990479; 0.702452; 0.68541; 0.476884
3.968; 0.998216; 0.701976; 0.69276; 0.485433
4.032; 0.994709; 0.701356; 0.694566; 0.484561
4.096; 0.989484; 0.700744; 0.701711; 0.486549
4.16; 0.985095; 0.700077; 0.709331; 0.489185
4.224; 0.981417; 0.699384; 0.711644; 0.488464
4.288; 0.97772; 0.698666; 0.713097; 0.487116
4.352; 0.983061; 0.697555; 0.686396; 0.470689
4.416; 0.992217; 0.696687; 0.665727; 0.460193
4.48; 0.992892; 0.695962; 0.676556; 0.46751
4.544; 0.983342; 0.695387; 0.679591; 0.464707
4.608; 0.980565; 0.695044; 0.695402; 0.473942
4.672; 0.980067; 0.69467; 0.686468; 0.467364
4.736; 0.986744; 0.694424; 0.695256; 0.476402
4.8; 0.992159; 0.69413; 0.692049; 0.476605
4.864; 0.994771; 0.693707; 0.697152; 0.481091
4.928; 0.992399; 0.693295; 0.702922; 0.483628
4.992; 0.987064; 0.692738; 0.705371; 0.482316
5.056; 0.98241; 0.692155; 0.705008; 0.479392
5.12; 0.986905; 0.691134; 0.684291; 0.466743
5.184; 0.985782; 0.69013; 0.688363; 0.468305
5.248; 0.990018; 0.689328; 0.666931; 0.455145
5.312; 0.986241; 0.688631; 0.672851; 0.456971
5.376; 0.983868; 0.688134; 0.688796; 0.466338
5.44; 0.982821; 0.687668; 0.682618; 0.461351
5.504; 0.989513; 0.687307; 0.696848; 0.473926
5.568; 0.995624; 0.686821; 0.686794; 0.46964
5.632; 0.995574; 0.686348; 0.696213; 0.47573
5.696; 0.989582; 0.685781; 0.696441; 0.47263
5.76; 0.983935; 0.685184; 0.700646; 0.472359
5.824; 0.979572; 0.684511; 0.706603; 0.473797
5.888; 0.984306; 0.683423; 0.682405; 0.459052
5.952; 0.993654; 0.682552; 0.6631; 0.449728
6.016; 0.990439; 0.681813; 0.66554; 0.449435
6.08; 0.980299; 0.681208; 0.671578; 0.448471
6.144; 0.977801; 0.680853; 0.687423; 0.457644
6.208; 0.985207; 0.680443; 0.690254; 0.462731
6.272; 0.99408; 0.679966; 0.683756; 0.462179
6.336; 0.997335; 0.679452; 0.688524; 0.466572
6.4; 0.991035; 0.678879; 0.694627; 0.46734
6.464; 0.985586; 0.67824; 0.700645; 0.468356
6.528; 0.981014; 0.677555; 0.70515; 0.468707
6.592; 0.97684; 0.676806; 0.707878; 0.468
6.656; 0.991365; 0.675855; 0.653328; 0.437742
6.72; 0.995103; 0.675096; 0.662697; 0.445193
6.784; 0.983179; 0.674474; 0.666608; 0.442047
6.848; 0.972308; 0.674078; 0.68428; 0.448485
6.912; 0.969459; 0.673911; 0.694286; 0.453597
6.976; 0.976538; 0.673742; 0.689334; 0.453537
7.04; 0.983259; 0.673561; 0.67887; 0.449606
7.104; 0.986313; 0.673328; 0.691402; 0.459168
7.168; 0.98129; 0.672947; 0.697484; 0.460588
7.232; 0.975379; 0.672551; 0.699343; 0.458764
7.296; 0.970096; 0.672127; 0.7062; 0.460462
7.36; 0.964966; 0.671666; 0.703529; 0.455982
7.424; 0.970895; 0.671345; 0.685075; 0.446535
7.488; 0.974368; 0.67114; 0.689722; 0.451035
7.552; 0.97835; 0.670523; 0.651859; 0.427624
7.616; 0.975828; 0.670079; 0.665397; 0.435091
7.68; 0.966817; 0.669806; 0.671432; 0.434806
7.744; 0.965153; 0.669912; 0.697787; 0.451167
7.808; 0.97371; 0.669897; 0.684397; 0.446422
7.872; 0.977802; 0.669803; 0.679066; 0.444744
7.936; 0.980297; 0.669639; 0.68736; 0.451214
8; 0.978481; 0.669331; 0.693838; 0.454414
8.064; 0.973397; 0.669011; 0.698463; 0.454848
8.128; 0.969071; 0.668663; 0.700636; 0.453999
8.192; 0.964826; 0.668237; 0.707611; 0.45622
8.256; 0.971427; 0.667865; 0.68277; 0.442969
8.32; 0.9801; 0.667058; 0.647417; 0.42327
8.384; 0.978195; 0.666415; 0.657611; 0.428686
8.448; 0.969038; 0.665847; 0.665971; 0.429705
8.512; 0.960158; 0.665473; 0.677296; 0.432765
8.576; 0.959114; 0.665405; 0.689011; 0.439726
8.64; 0.969344; 0.665201; 0.672257; 0.433477
8.704; 0.977475; 0.664923; 0.664629; 0.431973
8.768; 0.980964; 0.66457; 0.673417; 0.439013
8.832; 0.978941; 0.664189; 0.684029; 0.444757
8.896; 0.973567; 0.663769; 0.694186; 0.448599
8.96; 0.969572; 0.663257; 0.694938; 0.446897
9.024; 0.965254; 0.662736; 0.697819; 0.446401
9.088; 0.971637; 0.662337; 0.678245; 0.436486
9.152; 0.974663; 0.662075; 0.679115; 0.438233
9.216; 0.980104; 0.661217; 0.641091; 0.415466
9.28; 0.97696; 0.660591; 0.654718; 0.422536
9.344; 0.973191; 0.66057; 0.693962; 0.446121
9.408; 0.969037; 0.660601; 0.683015; 0.43723
9.472; 0.974199; 0.660592; 0.67532; 0.434601
9.536; 0.978828; 0.660479; 0.671563; 0.434163
9.6; 0.977; 0.660387; 0.678508; 0.437772
9.664; 0.979828; 0.65954; 0.649909; 0.419994
9.728; 0.978533; 0.65858; 0.656927; 0.423352
9.792; 0.970216; 0.657623; 0.668745; 0.426684
9.856; 0.969973; 0.6569; 0.681113; 0.433989
9.92; 0.967149; 0.655962; 0.674141; 0.427684
9.984; 0.974943; 0.65528; 0.656587; 0.419467
10.048; 0.976878; 0.654803; 0.664018; 0.424748
10.112; 0.974436; 0.654493; 0.665556; 0.424465
10.176; 0.973182; 0.65432; 0.684022; 0.435567
10.24; 0.968847; 0.653736; 0.647432; 0.410064
10.304; 0.961505; 0.65328; 0.651264; 0.40908
10.368; 0.96885; 0.653219; 0.674834; 0.427083
10.432; 0.974347; 0.652964; 0.662501; 0.421492
10.496; 0.975043; 0.652654; 0.662944; 0.421874
10.56; 0.971508; 0.652274; 0.672345; 0.426058
10.624; 0.967217; 0.651807; 0.677343; 0.427023
10.688; 0.970142; 0.650727; 0.646903; 0.408388
10.752; 0.968865; 0.649624; 0.656717; 0.413336
10.816; 0.965407; 0.64853; 0.663656; 0.415512
10.88; 0.963347; 0.64763; 0.637873; 0.397964
10.944; 0.967667; 0.646988; 0.65104; 0.407596
11.008; 0.968752; 0.646371; 0.64782; 0.405648
11.072; 0.967164; 0.645953; 0.657446; 0.410734
11.136; 0.972459; 0.645628; 0.666363; 0.418374
11.2; 0.974045; 0.645301; 0.66091; 0.415416
11.264; 0.970772; 0.644966; 0.665577; 0.416728
11.328; 0.966365; 0.644499; 0.672372; 0.418768
11.392; 0.961841; 0.644058; 0.673593; 0.417278
11.456; 0.965975; 0.642887; 0.638826; 0.396719
11.52; 0.966731; 0.641748; 0.64339; 0.399158
11.584; 0.971496; 0.640816; 0.621327; 0.386807
11.648; 0.965365; 0.64009; 0.628037; 0.388077
11.712; 0.956205; 0.639531; 0.641007; 0.391991
11.776; 0.957179; 0.639119; 0.648342; 0.396624
11.84; 0.968199; 0.638599; 0.649119; 0.401345
11.904; 0.974794; 0.638108; 0.638744; 0.397314
11.968; 0.977677; 0.637626; 0.651955; 0.406424
12.032; 0.973062; 0.638648; 0.57579; 0.357821
12.096; 0.969181; 0.638135; 0.662167; 0.409529
12.16; 0.964663; 0.63764; 0.664134; 0.408514
12.224; 0.959611; 0.638564; 0.581837; 0.356533
12.288; 0.965508; 0.638123; 0.636762; 0.392318
12.352; 0.978195; 0.637205; 0.597711; 0.372559
12.416; 0.982038; 0.638201; 0.520467; 0.326196
12.48; 0.967473; 0.637686; 0.624498; 0.385281
12.544; 0.953444; 0.63735; 0.629198; 0.38235
12.608; 0.954079; 0.63896; 0.559214; 0.340907
12.672; 0.96752; 0.638845; 0.629306; 0.388971
12.736; 0.981285; 0.638666; 0.625812; 0.392205
12.8; 0.989033; 0.640057; 0.549015; 0.347547
12.864; 0.984108; 0.639776; 0.645269; 0.406267
12.928; 0.977056; 0.639547; 0.650241; 0.406318
12.992; 0.967806; 0.640576; 0.572177; 0.354723
13.056; 0.960843; 0.640036; 0.650458; 0.400015
13.12; 0.954871; 0.639475; 0.648654; 0.396078
13.184; 0.974967; 0.638334; 0.581827; 0.362102
