time; orientation; distance; velocity towards goal direction; overall
0; 1; 0.682441; 0; 0
0.064; 1; 0.682441; 0.746619; 0.509523
0.128; 0.999984; 0.682075; 0.0444805; 0.0303386
0.192; 0.99999; 0.682096; 0.159927; 0.109084
0.256; 0.999978; 0.683767; 0.440934; 0.30149
0.32; 0.994038; 0.685384; 0.253907; 0.172986
0.384; 0.976528; 0.688212; 0.00733627; 0.0049304
0.448; 0.947489; 0.692844; 0.000445175; 0.000292241
0.512; 0.921542; 0.698938; 0.0167287; 0.0107749
0.576; 0.915281; 0.702422; 0.330709; 0.212618
0.64; 0.899809; 0.702338; 0.580038; 0.366566
0.704; 0.927901; 0.702302; 0.596149; 0.38849
0.768; 0.932163; 0.703382; 0.733057; 0.480641
0.832; 0.929962; 0.703196; 0.567925; 0.371392
0.896; 0.934897; 0.703348; 0.665692; 0.437731
0.96; 0.918994; 0.703847; 0.549928; 0.355711
1.024; 0.936283; 0.703843; 0.637791; 0.420302
1.088; 0.931399; 0.703922; 0.598154; 0.392169
1.152; 0.947658; 0.703537; 0.654025; 0.436047
1.216; 0.956276; 0.703327; 0.631471; 0.424712
1.28; 0.968972; 0.702985; 0.657749; 0.44804
1.344; 0.974068; 0.702645; 0.657991; 0.450345
1.408; 0.978407; 0.702353; 0.663488; 0.45594
1.472; 0.98031; 0.702052; 0.672274; 0.462678
1.536; 0.978434; 0.701737; 0.683252; 0.469124
1.6; 0.975182; 0.70147; 0.687144; 0.470048
1.664; 0.972151; 0.701204; 0.689981; 0.470344
1.728; 0.969497; 0.700991; 0.696476; 0.473331
1.792; 0.967165; 0.700785; 0.696197; 0.471864
1.856; 0.963998; 0.700605; 0.701905; 0.474054
1.92; 0.961748; 0.700415; 0.707207; 0.476391
1.984; 0.95984; 0.70024; 0.712015; 0.478559
2.048; 0.964858; 0.700509; 0.688083; 0.46507
2.112; 0.970881; 0.700871; 0.683705; 0.465235
2.176; 0.976948; 0.701211; 0.688761; 0.471834
2.24; 0.981529; 0.701459; 0.697092; 0.479949
2.304; 0.985163; 0.701681; 0.703451; 0.486274
2.368; 0.986794; 0.701879; 0.708615; 0.490793
2.432; 0.988144; 0.702053; 0.710208; 0.492692
2.496; 0.987505; 0.702223; 0.713023; 0.494445
2.56; 0.986578; 0.702328; 0.714695; 0.495213
2.624; 0.98424; 0.701801; 0.715724; 0.49438
2.688; 0.981891; 0.701055; 0.71888; 0.494848
2.752; 0.980219; 0.700347; 0.721431; 0.495258
2.816; 0.97872; 0.699591; 0.723583; 0.495439
2.88; 0.977988; 0.698843; 0.723151; 0.494245
2.944; 0.976952; 0.698069; 0.72704; 0.495827
3.008; 0.975833; 0.697271; 0.726031; 0.494007
3.072; 0.974823; 0.696592; 0.725309; 0.492524
3.136; 0.983939; 0.696608; 0.688061; 0.47161
3.2; 0.991277; 0.696555; 0.695464; 0.480203
3.264; 0.989028; 0.696395; 0.701721; 0.483314
3.328; 0.984732; 0.696137; 0.708241; 0.485505
3.392; 0.980837; 0.695787; 0.710206; 0.484683
3.456; 0.978107; 0.695449; 0.714492; 0.486014
3.52; 0.981681; 0.695137; 0.717397; 0.489554
3.584; 0.986411; 0.694822; 0.714922; 0.489993
3.648; 0.990244; 0.694387; 0.717062; 0.493061
3.712; 0.994032; 0.693765; 0.719704; 0.496325
3.776; 0.995584; 0.693166; 0.718682; 0.495966
3.84; 0.993996; 0.692499; 0.723658; 0.498124
3.904; 0.991604; 0.691795; 0.726094; 0.498091
3.968; 0.989491; 0.690971; 0.728; 0.497741
4.032; 0.987356; 0.690181; 0.729057; 0.496819
4.096; 0.985621; 0.689324; 0.730936; 0.496607
4.16; 0.98394; 0.688402; 0.731878; 0.495735
4.224; 0.990914; 0.687582; 0.698157; 0.475679
4.288; 0.994723; 0.686893; 0.706826; 0.482952
4.352; 0.990553; 0.686336; 0.706969; 0.480635
4.416; 0.985337; 0.685953; 0.71163; 0.480987
4.48; 0.981007; 0.685724; 0.71696; 0.482299
4.544; 0.985051; 0.685416; 0.71707; 0.484144
4.608; 0.989951; 0.685002; 0.712415; 0.483102
4.672; 0.993738; 0.684563; 0.720485; 0.490129
4.736; 0.995558; 0.684067; 0.723381; 0.492643
4.8; 0.992701; 0.683478; 0.725033; 0.491927
